node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,startGenotype,endGenotype,treeID
802,803,0.024588235116461,40.943758700069,-73.755824830179,41.1889573480853,-74.3286771900431,0.024588235116461,0,1997.97811864788,1998.002706883,55.2888381320057,NY99,NY99,78
803,804,0.0353575713480083,41.1889573480853,-74.3286771900431,41.2156555473463,-74.3147985858634,0.0599458064644693,0.024588235116461,1998.002706883,1998.03806445434,3.19138824963848,NY99,NY99,78
804,805,0.000733154491410204,41.2156555473463,-74.3147985858634,41.2159860663012,-74.3131674767621,0.0606789609558795,0.0599458064644693,1998.03806445434,1998.03879760884,0.141460556275055,NY99,NY99,78
805,806,0.256690937434801,41.2159860663012,-74.3131674767621,41.2510961310907,-74.4067685020104,0.31736989839068,0.0606789609558795,1998.03879760884,1998.29548854627,8.75685677176526,NY99,NY99,78
806,807,0.0481406001389182,41.2510961310907,-74.4067685020104,41.2853716334118,-74.3680796903871,0.365510498529598,0.31736989839068,1998.29548854627,1998.34362914641,5.00392706020258,NY99,NY99,78
807,808,0.0179593907354523,41.2853716334118,-74.3680796903871,41.2757109742274,-74.3655028464789,0.383469889265051,0.365510498529598,1998.34362914641,1998.36158853715,1.09685509763034,NY99,NY99,78
808,809,1.273984393089,41.2757109742274,-74.3655028464789,41.3810581169324,-73.5313655376377,1.65745428235405,0.383469889265051,1998.36158853715,1999.63557293023,70.71058314526,NY99,NY99,78
807,810,1.451125813534,41.2853716334118,-74.3680796903871,40.5872855689903,-73.8897037295293,1.8166363120636,0.365510498529598,1998.34362914641,1999.79475495994,87.5091012655559,NY99,NY99,78
810,811,0.0350425950229294,40.5872855689903,-73.8897037295293,44.0767396489235,-71.9806587546019,1.85167890708653,1.8166363120636,1999.79475495994,1999.82979755497,418.994173721275,NY99,NY99,78
810,812,1.079466556212,40.5872855689903,-73.8897037295293,40.6546268469509,-73.9457189989577,2.8961028682756,1.8166363120636,1999.79475495994,2000.87422151616,8.86586879788215,NY99,NY99,78
812,813,0.2407229949634,40.6546268469509,-73.9457189989577,40.6294250872027,-73.882631417608,3.136825863239,2.8961028682756,2000.87422151616,2001.11494451112,6.02251830206555,NY99,NY99,78
806,814,0.0436779608538913,41.2510961310907,-74.4067685020104,41.2631232709148,-74.4074056040068,0.361047859244572,0.31736989839068,1998.29548854627,1998.33916650712,1.33996896806028,NY99,NY99,78
814,815,0.0301054865997799,41.2631232709148,-74.4074056040068,41.277045998745,-74.4646663566736,0.391153345844351,0.361047859244572,1998.33916650712,1998.36927199372,5.03558592380854,NY99,NY99,78
815,816,1.488293398433,41.277045998745,-74.4646663566736,41.2268605216072,-74.4091315389217,1.87944674427735,0.391153345844351,1998.36927199372,1999.85756539216,7.26750882331738,NY99,NY99,78
805,817,2.267994323648,41.2159860663012,-74.3131674767621,41.255170943964,-74.9038937991021,2.32867328460388,0.0606789609558795,1998.03879760884,2000.30679193248,49.6452790577525,NY99,NY99,78
817,818,0.963291842530101,41.255170943964,-74.9038937991021,41.3123419160977,-75.0596657201687,3.29196512713398,2.32867328460388,2000.30679193248,2001.27008377501,14.5022088750011,NY99,NY99,78
804,819,0.3308730644513,41.2156555473463,-74.3147985858634,41.1729519186122,-74.5094427524339,0.390818870915769,0.0599458064644693,1998.03806445434,1998.3689375188,16.9840439270532,NY99,NY99,78
819,820,0.00452816006952261,41.1729519186122,-74.5094427524339,41.2078579844151,-74.6471319777446,0.395347030985292,0.390818870915769,1998.3689375188,1998.37346567887,12.1717359150823,NY99,NY99,78
820,821,1.653491577019,41.2078579844151,-74.6471319777446,41.2760996871454,-74.8111621510749,2.04883860800429,0.395347030985292,1998.37346567887,2000.02695725588,15.6921511072459,NY99,WN02,78
821,822,0.2980374916641,41.2760996871454,-74.8111621510749,41.3146893704957,-74.7982186644199,2.34687609966839,2.04883860800429,2000.02695725588,2000.32499474755,4.43026034763127,WN02,WN02,78
822,823,0.4070222197824,41.3146893704957,-74.7982186644199,41.5674567187434,-75.3729245738826,2.75389831945079,2.34687609966839,2000.32499474755,2000.73201696733,55.60581414796,WN02,WN02,78
823,824,0.000130684495930566,41.5674567187434,-75.3729245738826,41.5605892526685,-75.4096280219129,2.75402900394672,2.75389831945079,2000.73201696733,2000.73214765183,3.15132505861851,WN02,WN02,78
824,825,0.0175903790297411,41.5605892526685,-75.4096280219129,41.5560350494973,-75.4105581057327,2.77161938297646,2.75402900394672,2000.73214765183,2000.74973803086,0.512877321354371,WN02,WN02,78
825,826,0.0154058520933198,41.5560350494973,-75.4105581057327,41.4007586792099,-75.2661687958749,2.78702523506978,2.77161938297646,2000.74973803086,2000.76514388295,21.0673023427701,WN02,WN02,78
826,827,0.00200233548097017,41.4007586792099,-75.2661687958749,41.4064833046809,-75.2587631227973,2.78902757055075,2.78702523506978,2000.76514388295,2000.76714621843,0.887990426559264,WN02,WN02,78
827,828,0.00854437264328567,41.4064833046809,-75.2587631227973,41.3919056489001,-75.2740348202817,2.79757194319404,2.78902757055075,2000.76714621843,2000.77569059107,2.06396702413983,WN02,WN02,78
828,829,0.00326267082546572,41.3919056489001,-75.2740348202817,41.4025686041165,-75.252015639362,2.80083461401951,2.79757194319404,2000.77569059107,2000.7789532619,2.18866107342507,WN02,WN02,78
829,830,0.00350831883981151,41.4025686041165,-75.252015639362,41.284621607015,-75.0901468846203,2.80434293285932,2.80083461401951,2000.7789532619,2000.78246158074,18.8528105049267,WN02,WN02,78
