time,Land_cover_forests_WNV_08
1999.04166666667,29.2631578947368
1999.125,30.1497435897436
1999.20833333333,30.5080128205128
1999.29166666667,28.8346405228758
1999.375,29.2143835616438
1999.45833333333,28.7267080745342
1999.54166666667,26.3616310160428
1999.625,29.2162790697674
1999.70833333333,28.5171727227476
1999.79166666667,27.3868868868869
1999.875,26.7908055113937
1999.95833333333,26.4199590283875
2000.04166666667,28.4383838383838
2000.125,31.8073811931244
2000.20833333333,33.4399801587302
2000.29166666667,34.5215842269111
2000.375,35.7855691056911
2000.45833333333,37.284296187169
2000.54166666667,37.2848189724022
2000.625,38.8533408408408
2000.70833333333,36.9757575757576
2000.79166666667,39.3923540617089
2000.875,38.6047741070626
2000.95833333333,37.7760879493704
2001.04166666667,38.3031838841244
2001.125,39.0076151600581
2001.20833333333,40.8011478933276
2001.29166666667,41.7777467584838
2001.375,40.5903244291634
2001.45833333333,37.1626729283227
2001.54166666667,34.5250334712756
2001.625,31.950107954786
2001.70833333333,31.9792286782195
2001.79166666667,35.7364501418437
2001.875,33.7197338390772
2001.95833333333,33.3713896953873
2002.04166666667,36.148414840477
2002.125,36.3217658736468
2002.20833333333,35.8601757075732
2002.29166666667,34.3872828649139
2002.375,31.9887263378618
2002.45833333333,29.8899627878025
2002.54166666667,28.5699273416787
2002.625,25.7077344772618
2002.70833333333,24.4594166908003
2002.79166666667,24.2594428823367
2002.875,23.9375757708463
2002.95833333333,22.6750594846187
2003.04166666667,26.5153530383954
2003.125,25.8215944790532
2003.20833333333,26.554202654308
2003.29166666667,26.243798805182
2003.375,26.1001541680432
2003.45833333333,25.5560892574241
2003.54166666667,24.7594279702106
2003.625,26.800809109979
2003.70833333333,26.3859219534674
2003.79166666667,24.8990233354618
2003.875,23.1105629731743
2003.95833333333,23.8609688963685
2004.04166666667,27.5489606335186
2004.125,27.1263676999166
2004.20833333333,27.1031517306926
2004.29166666667,26.8668502581756
2004.375,27.0879535083839
2004.45833333333,26.255117976855
2004.54166666667,24.968698099469
2004.625,25.6213046049418
2004.70833333333,25.8105141625616
2004.79166666667,26.7513734567901
2004.875,27.373187034189
2004.95833333333,25.2375368057671
2005.04166666667,25.0273478632854
2005.125,22.3584328830338
2005.20833333333,22.2388338966683
2005.29166666667,22.1704599346041
2005.375,23.299178868872
2005.45833333333,23.8730562991069
2005.54166666667,25.1042273101399
2005.625,26.6155471926946
2005.70833333333,28.0807178992212
2005.79166666667,26.9601511020223
2005.875,27.1615315517629
2005.95833333333,26.569281694803
2006.04166666667,27.1652606668606
2006.125,26.6768188707844
2006.20833333333,27.5169416483766
2006.29166666667,27.9593149228426
2006.375,28.7727560641303
2006.45833333333,28.7390389191794
2006.54166666667,29.1106841650553
2006.625,30.967691395664
2006.70833333333,30.1157652540578
2006.79166666667,27.0767531900971
2006.875,25.0747139415839
2006.95833333333,20.4074290918553
2007.04166666667,25.6024684133846
2007.125,25.827723988003
2007.20833333333,24.5751583471573
2007.29166666667,21.3997853398626
2007.375,20.2500050890585
2007.45833333333,20.254415954416
2007.54166666667,22.6832129555322
2007.625,24.7263600017969
2007.70833333333,20.6569579288026
2007.79166666667,21.907452092682
2007.875,22.9767801857585
2007.95833333333,22.6843607305936
2008.04166666667,22.795971206316
2008.125,22.769970659086
2008.20833333333,23.8630920491299
2008.29166666667,24.353583635289
2008.375,24.6855302002713
2008.45833333333,24.4159339550281
2008.54166666667,24.1964234541538
2008.625,24.7751541282186
2008.70833333333,26.7507673894678
2008.79166666667,29.0706508103768
2008.875,28.8864541832669
2008.95833333333,26.4508348639172
2009.04166666667,29.7033614770179
2009.125,30.0070495317325
2009.20833333333,28.8847394220846
2009.29166666667,29.9268820362212
2009.375,28.8173807651992
2009.45833333333,28.9496765765908
2009.54166666667,28.4527985810012
2009.625,29.8607038327526
2009.70833333333,30.3551054852321
2009.79166666667,27.7442632850242
2009.875,28.7874530682588
2009.95833333333,28.0022592084191
2010.04166666667,26.7646002076843
2010.125,25.3051952063257
2010.20833333333,23.5240412080588
2010.29166666667,24.1781875658588
2010.375,25.9261603375527
2010.45833333333,26.8099486154725
2010.54166666667,25.9597813901345
2010.625,25.3097787610619
2010.70833333333,26.9430437069066
2010.79166666667,28.226273303006
2010.875,29.6391279674643
2010.95833333333,28.6614973262032
2011.04166666667,28.8925086213222
2011.125,31.3103769992384
2011.20833333333,31.7116046322332
2011.29166666667,31.9445721742372
2011.375,31.8524266280578
2011.45833333333,33.3271925272444
2011.54166666667,35.2210708356392
2011.625,34.6932485845529
2011.70833333333,34.8870840234904
2011.79166666667,33.4907126180293
2011.875,33.445817623237
2011.95833333333,35.21728026534
2012.04166666667,34.6868301976661
2012.125,31.6269776322968
2012.20833333333,32.6669318574888
2012.29166666667,32.6737514029181
2012.375,31.5116059379217
2012.45833333333,30.9238580625383
2012.54166666667,39.1164818386371
2012.625,37.089975936231
2012.70833333333,39.2619863013699
2012.79166666667,35.7866553736119
2012.875,35.3417675544794
2012.95833333333,33.2035062781331
2013.04166666667,31.8672806067172
2013.125,33.1395202020202
2013.20833333333,33.6717948717949
2013.29166666667,32.650158061117
2013.375,32.3179824561404
2013.45833333333,31.404456590288
2013.54166666667,31.4510243277849
2013.625,28.4469987228608
2013.70833333333,28.3709781209781
2013.79166666667,31.1653439153439
2013.875,26.1126373626374
2013.95833333333,24.3437037037037
2014.04166666667,25.7747252747253
2014.125,25.2962962962963
2014.20833333333,24.25
2014.29166666667,22.8777777777778
2014.375,17.3984848484848
