time,Temperature
1999.04166666667,-1.14345022285915
1999.125,0.750840552352478
1999.20833333333,3.25863100009425
1999.29166666667,9.93991879796042
1999.375,15.8333337497
1999.45833333333,20.9682576131156
1999.54166666667,24.5932446174508
1999.625,21.8192958284606
1999.70833333333,18.30238434596
1999.79166666667,10.8350795691967
1999.875,8.47639035653548
1999.95833333333,1.85681337138141
2000.04166666667,-1.72252258455793
2000.125,1.76402548350197
2000.20833333333,7.37675246056543
2000.29166666667,9.8895726054214
2000.375,17.0269516428479
2000.45833333333,20.9987103796413
2000.54166666667,21.5207246028486
2000.625,21.7186908583354
2000.70833333333,17.4975019708184
2000.79166666667,12.1043586416359
2000.875,4.14908261660667
2000.95833333333,-5.13215208139473
2001.04166666667,-3.09115484641236
2001.125,-1.29022099517612
2001.20833333333,1.48669784512743
2001.29166666667,10.5196251632277
2001.375,15.8843802402188
2001.45833333333,20.3026701956449
2001.54166666667,22.4852095454346
2001.625,23.4813190057886
2001.70833333333,18.3052397638992
2001.79166666667,12.5925683618149
2001.875,9.5860737479133
2001.95833333333,4.03658732963987
2002.04166666667,0.973618441783619
2002.125,1.4513041774312
2002.20833333333,2.99263938884821
2002.29166666667,10.6486113382845
2002.375,13.8392313946488
2002.45833333333,21.1983725064752
2002.54166666667,23.9208715660398
2002.625,22.5535657321391
2002.70833333333,19.9208056924812
2002.79166666667,11.4092603759442
2002.875,5.81676168524754
2002.95833333333,1.48269965196224
2003.04166666667,-3.21890903291693
2003.125,-3.05641557685493
2003.20833333333,3.94280142273207
2003.29166666667,10.0722394343507
2003.375,15.6198291473886
2003.45833333333,20.3410994427735
2003.54166666667,23.4843703696604
2003.625,23.9821166743891
2003.70833333333,18.7752225556751
2003.79166666667,13.2924692732287
2003.875,7.57618731104414
2003.95833333333,2.05904161613567
2004.04166666667,-2.42429303116547
2004.125,0.169019213124909
2004.20833333333,7.64024481740037
2004.29166666667,11.3788562341878
2004.375,17.6735626718252
2004.45833333333,20.7993171174898
2004.54166666667,23.0544294496657
2004.625,21.9817706637821
2004.70833333333,20.1404519984868
2004.79166666667,14.2223826244458
2004.875,8.15621678338007
2004.95833333333,2.07107324007919
2005.04166666667,-0.947033666795941
2005.125,2.28205926281055
2005.20833333333,4.3401916378025
2005.29166666667,11.9832319086326
2005.375,15.4357995942099
2005.45833333333,22.1918210316737
2005.54166666667,24.5492731640651
2005.625,23.904738631184
2005.70833333333,21.0579607843417
2005.79166666667,13.5023097301378
2005.875,8.24777689095977
2005.95833333333,-0.0754686109104413
2006.04166666667,2.91680460671943
2006.125,-0.362528888459356
2006.20833333333,4.38018510546731
2006.29166666667,12.1392039417635
2006.375,16.0796559026727
2006.45833333333,20.7323352830374
2006.54166666667,23.9903599532897
2006.625,22.6500722655581
2006.70833333333,17.3211244605984
2006.79166666667,11.4698248378573
2006.875,7.64164015018607
2006.95833333333,4.24136133939049
2007.04166666667,-1.6928838309008
2007.125,-5.0436122527417
2007.20833333333,5.29397109823125
2007.29166666667,8.71374888903177
2007.375,16.5418039960826
2007.45833333333,20.9913687423402
2007.54166666667,22.9368970665844
2007.625,23.2402624457865
2007.70833333333,20.0987085914193
2007.79166666667,14.8629535270638
2007.875,6.15602262647658
2007.95833333333,0.313663515418364
2008.04166666667,-1.56516750837869
2008.125,-0.733302586511494
2008.20833333333,4.1389219366995
2008.29166666667,10.5765679697739
2008.375,15.0662312212363
2008.45833333333,21.6621686666979
2008.54166666667,23.9052716210887
2008.625,22.7032871391497
2008.70833333333,19.579311229085
2008.79166666667,13.0093690734485
2008.875,7.01344844991591
2008.95833333333,1.09420325056942
2009.04166666667,-4.12819385979361
2009.125,0.051732796959091
2009.20833333333,4.24964002510171
2009.29166666667,10.3128526584024
2009.375,16.2145230665642
2009.45833333333,20.2519930926418
2009.54166666667,21.8817825067733
2009.625,22.5939769110112
2009.70833333333,19.5084986624999
2009.79166666667,11.8415252557795
2009.875,8.93654385270072
2009.95833333333,0.762198621706512
2010.04166666667,-0.639084094529323
2010.125,0.347408597034647
2010.20833333333,8.18229488191434
2010.29166666667,14.6331085551729
2010.375,18.9568603987812
2010.45833333333,23.8415632715173
2010.54166666667,25.7163949983566
2010.625,24.8657813553928
2010.70833333333,20.6175469965935
2010.79166666667,13.8109474967217
2010.875,7.92793641871709
2010.95833333333,0.480307244264631
2011.04166666667,-1.17149952650343
2011.125,1.30406466913269
2011.20833333333,6.21349055600855
2011.29166666667,13.0190573396545
2011.375,17.7374925049182
2011.45833333333,22.7750798767003
2011.54166666667,25.4094683498703
2011.625,24.4921993497266
2011.70833333333,20.4857120369427
2011.79166666667,14.2425197050418
2011.875,10.3219510578077
2011.95833333333,5.38869224390064
2012.04166666667,5.18895175670081
2012.125,6.42216104902567
2012.20833333333,13.4020224087707
2012.29166666667,14.626610085818
2012.375,20.2795066636309
2012.45833333333,22.3756555095338
2012.54166666667,23.5400212527495
2012.625,22.6636435825615
2012.70833333333,18.246828682951
2012.79166666667,12.8156979643397
2012.875,5.68504704346823
2012.95833333333,2.80829743550824
2013.04166666667,-0.574504779439627
2013.125,-0.560084789267022
2013.20833333333,3.60960744077065
2013.29166666667,9.92840934466823
2013.375,16.4733934358265
2013.45833333333,21.4161947438453
2013.54166666667,23.9553162389256
2013.625,22.174970643367
2013.70833333333,18.5431830612101
2013.79166666667,13.3423978796987
2013.875,6.68232797995499
2013.95833333333,2.26814341914423
2014.04166666667,0.684664209786948
2014.125,3.60555426066917
2014.20833333333,6.30511899795074
2014.29166666667,11.9885886971448
2014.375,17.0951776384514
