time,Land_cover_shrublands_WNV_08
1999.04166666667,0.00408774933987966
1999.125,0.00388170518312644
1999.20833333333,0.00441954767105571
1999.29166666667,0.00534041600254692
1999.375,0.00272800864983209
1999.45833333333,0.00474224835853368
1999.54166666667,0.00382102001107495
1999.625,0.00638034601044762
1999.70833333333,0.00320523775815473
1999.79166666667,0.00298548678100547
1999.875,0.00205672784708802
1999.95833333333,0.00700928676880185
2000.04166666667,0.00851743588295518
2000.125,0.00713729967407361
2000.20833333333,0.00899400688924649
2000.29166666667,0.0079365579448129
2000.375,0.0161184827872703
2000.45833333333,0.023241165024441
2000.54166666667,0.0160600708217083
2000.625,0.0340167681841349
2000.70833333333,0.0352022250850173
2000.79166666667,0.252731214589123
2000.875,0.277223947628558
2000.95833333333,1.01147647803525
2001.04166666667,0.329959302680987
2001.125,0.693825657537866
2001.20833333333,0.608859287324694
2001.29166666667,0.660225593243374
2001.375,0.915177789729862
2001.45833333333,1.58134512923193
2001.54166666667,2.2715678282723
2001.625,3.16941747288577
2001.70833333333,3.84909284185369
2001.79166666667,5.00103153581532
2001.875,5.61390665062318
2001.95833333333,6.14975231997372
2002.04166666667,7.1770255202037
2002.125,6.62707346102424
2002.20833333333,6.63323757045647
2002.29166666667,6.67938321634137
2002.375,6.14178483893179
2002.45833333333,5.96510682296805
2002.54166666667,6.10902607103493
2002.625,6.30205441815882
2002.70833333333,8.94563167411209
2002.79166666667,10.4607711280274
2002.875,9.42201310650267
2002.95833333333,9.27533506224744
2003.04166666667,7.86204104611923
2003.125,8.10945719169861
2003.20833333333,8.0824155681485
2003.29166666667,8.76503091598493
2003.375,9.39962006383293
2003.45833333333,9.87456489044895
2003.54166666667,8.50563260443142
2003.625,8.60613082880501
2003.70833333333,10.2490921118503
2003.79166666667,11.9045543218209
2003.875,12.4107717050577
2003.95833333333,11.4327184603516
2004.04166666667,10.8637472930443
2004.125,10.8271843330627
2004.20833333333,10.2513183814873
2004.29166666667,9.42206187267854
2004.375,8.5025099555171
2004.45833333333,8.7999362413807
2004.54166666667,8.85151605549664
2004.625,8.34505214306972
2004.70833333333,6.87012940057234
2004.79166666667,6.94872374643178
2004.875,7.0058662536397
2004.95833333333,7.25287202917195
2005.04166666667,8.36644648168831
2005.125,9.42049907765726
2005.20833333333,9.05512018347855
2005.29166666667,9.23246635032138
2005.375,9.30650255339006
2005.45833333333,8.91754760873837
2005.54166666667,6.92491236610622
2005.625,7.31147338037641
2005.70833333333,5.76879847680357
2005.79166666667,5.63738958953218
2005.875,5.30846466430445
2005.95833333333,4.84668317401996
2006.04166666667,5.27423836871584
2006.125,5.24504963487458
2006.20833333333,5.05652558483227
2006.29166666667,5.01578228372784
2006.375,4.67899565582917
2006.45833333333,4.78226241093415
2006.54166666667,4.54445136249292
2006.625,4.7623085670885
2006.70833333333,5.47891481260927
2006.79166666667,5.68392630591813
2006.875,5.91199018632255
2006.95833333333,5.00122832829351
2007.04166666667,7.08752090120961
2007.125,6.97673848578966
2007.20833333333,7.07932832593471
2007.29166666667,7.11817988772184
2007.375,6.56388244722433
2007.45833333333,6.88224988690456
2007.54166666667,6.56269008136754
2007.625,8.36951163741538
2007.70833333333,10.266651882786
2007.79166666667,8.68347239956059
2007.875,7.87502121415419
2007.95833333333,6.84212716415191
2008.04166666667,7.03657909304346
2008.125,6.96337338491313
2008.20833333333,6.75220230017322
2008.29166666667,6.82820366257577
2008.375,6.56854086383139
2008.45833333333,6.70937408551307
2008.54166666667,6.40560986483882
2008.625,7.14305255536202
2008.70833333333,6.9266106065303
2008.79166666667,6.44046084522228
2008.875,5.89626031230261
2008.95833333333,5.90413878894887
2009.04166666667,6.00137033656699
2009.125,5.42323003764357
2009.20833333333,5.57023441994987
2009.29166666667,5.89630319647801
2009.375,6.22082616039503
2009.45833333333,6.72279570948319
2009.54166666667,6.94437180095866
2009.625,7.90100779027057
2009.70833333333,9.71032930860845
2009.79166666667,9.39931888624431
2009.875,9.40959227571052
2009.95833333333,10.3581876520593
2010.04166666667,11.3212317085693
2010.125,12.4413562032161
2010.20833333333,12.5639515219637
2010.29166666667,11.2870614622515
2010.375,10.6442234573555
2010.45833333333,7.82575501500651
2010.54166666667,8.01827920133293
2010.625,5.90200917652629
2010.70833333333,3.74136137525675
2010.79166666667,3.603707998309
2010.875,3.85193277352875
2010.95833333333,3.69397034892143
2011.04166666667,3.50522315348667
2011.125,3.3388450638977
2011.20833333333,3.39031495713298
2011.29166666667,2.96157818837411
2011.375,2.86033446723471
2011.45833333333,2.74740693951484
2011.54166666667,2.86856584011922
2011.625,1.18854366723929
2011.70833333333,1.21357333195607
2011.79166666667,1.23428166854715
2011.875,1.28068906189591
2011.95833333333,1.27957172907814
2012.04166666667,1.23517939876548
2012.125,1.31244640546877
2012.20833333333,1.30587130441322
2012.29166666667,1.35284126870215
2012.375,1.4181329672035
2012.45833333333,1.52694387579632
2012.54166666667,2.15996416553798
2012.625,3.91181369875156
2012.70833333333,6.26202527520189
2012.79166666667,7.69193612860555
2012.875,8.63022198448609
2012.95833333333,9.93420565790842
2013.04166666667,10.7890804142055
2013.125,11.7359758937012
2013.20833333333,13.5635757447661
2013.29166666667,15.1974806145011
2013.375,16.0581374341449
2013.45833333333,16.52503740079
2013.54166666667,17.2624933778543
2013.625,20.9956900853605
2013.70833333333,28.5716495196532
2013.79166666667,37.689778316009
2013.875,37.5433587006534
2013.95833333333,37.161815146086
2014.04166666667,38.6158551347951
2014.125,35.7799123951866
2014.20833333333,35.3662800527974
2014.29166666667,36.3398192397464
2014.375,39.1408157785264
2014.45833333333,38.6875673855907
2014.54166666667,39.3938538583969
2014.625,45.5256446928178
2014.70833333333,50.1524464838567
2014.79166666667,53.8143080244919
2014.875,53.6782241978438
2014.95833333333,55.2427850981148
2015.04166666667,52.8558462455157
2015.125,47.9612262079596
2015.20833333333,36.8615292568074
2015.29166666667,51.4088032861531
2015.375,54.2109399417662
2015.45833333333,37.505413836876
2015.54166666667,26.5534912539745
2015.625,29.7037448183052
2015.70833333333,54.2227619047619
2015.79166666667,82.6976666666667
2015.875,94.417
2015.95833333333,99.1945
2016.04166666667,99.5983333333333
2016.125,99.4655
2016.20833333333,93.731
2016.29166666667,90.3233333333333
2016.375,97.889
2016.45833333333,99.5488333333333
2016.54166666667,100
2016.625,100
