time,Land_cover_forests_WNV_08
1999.04166666667,30.3340783215624
1999.125,30.9666952678358
1999.20833333333,31.5361528779549
1999.29166666667,30.0319708753602
1999.375,30.2742936425533
1999.45833333333,30.5570069634184
1999.54166666667,27.2904063769893
1999.625,29.992561945189
1999.70833333333,29.357694989147
1999.79166666667,28.3648805107396
1999.875,27.8752952198313
1999.95833333333,28.400348025963
2000.04166666667,28.461247267863
2000.125,31.7961364568177
2000.20833333333,33.2034547400523
2000.29166666667,35.2381440959247
2000.375,36.7936565128113
2000.45833333333,38.316506089612
2000.54166666667,37.8027115098005
2000.625,38.0200585328077
2000.70833333333,37.5767319614788
2000.79166666667,39.8253276658955
2000.875,39.0125015858156
2000.95833333333,37.5587593713119
2001.04166666667,38.1169852255728
2001.125,38.3638015074864
2001.20833333333,40.7302749438629
2001.29166666667,41.8161330123643
2001.375,40.4383257695673
2001.45833333333,37.3768180154446
2001.54166666667,34.4800527583715
2001.625,32.2477067010189
2001.70833333333,32.0278171313718
2001.79166666667,35.5135434655743
2001.875,34.0318244473059
2001.95833333333,33.6780126499426
2002.04166666667,36.0459285776864
2002.125,36.3399176942186
2002.20833333333,35.7052682494052
2002.29166666667,34.2721310742325
2002.375,31.8422728216235
2002.45833333333,30.1276715632561
2002.54166666667,28.4821667785349
2002.625,25.7227382596176
2002.70833333333,24.7860946617585
2002.79166666667,24.7255831830271
2002.875,24.2472651355839
2002.95833333333,22.6757008026201
2003.04166666667,26.3057049210608
2003.125,26.1074425667181
2003.20833333333,26.4908472653771
2003.29166666667,26.3403143981412
2003.375,26.089874314392
2003.45833333333,25.7219659370986
2003.54166666667,24.7658512251714
2003.625,26.6367297708345
2003.70833333333,26.5288570886599
2003.79166666667,24.9496694189722
2003.875,23.1464149946539
2003.95833333333,23.930213414022
2004.04166666667,27.7262733186899
2004.125,27.157205358754
2004.20833333333,27.1294884981747
2004.29166666667,26.6279066978487
2004.375,27.1551510561626
2004.45833333333,26.4442818180827
2004.54166666667,25.0003556559805
2004.625,25.4121460392958
2004.70833333333,25.7108663905494
2004.79166666667,26.6765826805884
2004.875,27.2282354822855
2004.95833333333,25.3857946589848
2005.04166666667,25.4618071308262
2005.125,22.685456245596
2005.20833333333,22.4631704146841
2005.29166666667,22.2084432289363
