extractions,simulations
0.0776699029126214,0.0232558139534884
0.0982142857142857,0.0613496932515337
0.0569105691056911,0.05625
0.0714285714285714,0.045045045045045
0.0888888888888889,0.0602409638554217
0.109090909090909,0.0444444444444444
0.076271186440678,0.0595238095238095
0.0980392156862745,0.0828025477707006
0.0740740740740741,0.0552147239263804
0.118110236220472,0.0486111111111111
0.0825688073394495,0.0679012345679012
0.075,0.0522875816993464
0.0982142857142857,0.0448717948717949
0.0731707317073171,0.0559006211180124
0.0517241379310345,0.0714285714285714
0.0930232558139535,0.0697674418604651
0.0833333333333333,0.0617283950617284
0.058252427184466,0.100591715976331
0.0819672131147541,0.0173913043478261
0.0862068965517241,0.0647058823529412
0.0854700854700855,0.0892857142857143
0.0703125,0.0548780487804878
0.0975609756097561,0.06875
0.073394495412844,0.0683229813664596
0.0841121495327103,0.0887573964497041
0.0984848484848485,0.062111801242236
0.108333333333333,0.064327485380117
0.102362204724409,0.0632183908045977
0.0737704918032787,0.0625
0.0708661417322835,0.0974025974025974
0.08,0.0559006211180124
0.0775862068965517,0.0447761194029851
0.0648148148148148,0.0769230769230769
0.08,0.0882352941176471
0.0480769230769231,0.0188679245283019
0.107438016528926,0.0773809523809524
0.0578512396694215,0.0933333333333333
0.0666666666666667,0.079136690647482
0.0701754385964912,0.025
0.0707964601769911,0.0736196319018405
0.0884955752212389,0.0617283950617284
0.0735294117647059,0.0625
0.0923076923076923,0.120253164556962
0.0462962962962963,0.109756097560976
0.0813008130081301,0.0532544378698225
0.0825688073394495,0.0510948905109489
0.0725806451612903,0.0731707317073171
0.088,0.0701754385964912
0.0975609756097561,0.0517241379310345
0.1,0.0823529411764706
0.0707964601769911,0.0470588235294118
0.0652173913043478,0.0529801324503311
0.0923076923076923,0.0869565217391304
0.0612244897959184,0.0710059171597633
0.0687022900763359,0.0340136054421769
0.0917431192660551,0.08125
0.0840336134453782,0.0512820512820513
0.0560747663551402,0.032520325203252
0.0862068965517241,0.111801242236025
0.0265486725663717,0.0823529411764706
0.1015625,0.0629370629370629
0.0743801652892562,0.0552147239263804
0.111111111111111,0.0569620253164557
0.0776699029126214,0.05
0.0813008130081301,0.0571428571428571
0.0578512396694215,0.0454545454545455
0.100917431192661,0.05625
0.0826446280991736,0.0609756097560976
0.0786516853932584,0.078125
0.0707964601769911,0.106508875739645
0.111111111111111,0.0946745562130177
0.0948275862068965,0.0994152046783626
0.0826446280991736,0.0943396226415094
0.118110236220472,0.08
0.11304347826087,0.0137931034482759
0.078125,0.0217391304347826
0.0756302521008403,0.0606060606060606
0.078125,0.0548780487804878
0.108108108108108,0.0774193548387097
0.0962962962962963,0.0628930817610063
0.0761904761904762,0.0522875816993464
0.075,0.0743243243243243
0.0846153846153846,0.0409356725146199
0.0784313725490196,0.0576923076923077
0.0677966101694915,0.0816326530612245
0.102564102564103,0.0675675675675676
0.0598290598290598,0.0503597122302158
0.0943396226415094,0.0384615384615385
0.0901639344262295,0.0789473684210526
0.0610687022900763,0.0595238095238095
0.0583333333333333,0.0674846625766871
0.0495867768595041,0.0728476821192053
0.0819672131147541,0.0645161290322581
0.0740740740740741,0.0822784810126582
0.0608695652173913,0.0392156862745098
0.0655737704918033,0.0354609929078014
0.094488188976378,0.0710059171597633
0.0480769230769231,0.0390625
0.0859375,0.0421686746987952
0.0769230769230769,0.0760233918128655
