extractions,simulations
-0.0118430163584599,-0.00951798748627136
-0.0171728549647505,-0.000401945919337043
-0.0106899960368287,-0.0104295915400144
-0.0228462570752853,-0.00246621947735548
-0.00247014323612312,-0.0232160016468593
-0.0155079968181657,-0.00567592122910807
0.00176854881664251,-0.000746125674988391
-0.0216719929863806,-0.031430358788362
-0.00934728515612615,-0.0204790536709356
-0.0196241432903734,-0.00418398554633264
-0.00306154097486662,-0.0163834011128355
-0.00982890493775669,-0.00338923135062768
-0.00645329356193542,0.00450431614211111
-0.0196925270799044,-0.0129593250699478
-0.00649927697091732,-0.0304652204785239
-0.0124106453015254,-0.0251901333786322
-0.0263524189883587,-0.00933442459929557
-0.0110111025071913,-0.0255668089011608
-0.00539003125089683,-0.00627845626766399
-0.0145896432491449,-0.020482330798766
-0.0130369695676427,-0.0312674776991361
-0.000210947585555742,-0.00988055338316104
-0.0120328786698255,-0.0310504912895842
-0.00173373185098171,-0.0230767442461322
-0.0170326756823594,-0.0228654619153829
-0.0118121230924452,-0.00777263640557067
-0.0117619995426082,-0.030246602469369
-0.0206435454797141,-0.0161189746312712
-0.0188915166162675,-0.0177644777968026
-0.010235196159732,-0.0225507118288548
-0.00197989709915653,-0.00215096205548146
-0.0234023000796636,-0.00958899506469713
-0.0156146764349775,-0.0131837052426168
-0.0139341167608897,-0.0181259456507558
-0.00468937485448776,-0.00245583616197109
-0.0132483242102611,-0.0305925709749922
-0.0101726035143705,-0.0130700284566779
-0.0236939760771665,-0.0318797774501701
-0.00467801982203856,-0.0087763698509902
-0.0182009138070144,-0.0258953765949268
-0.0120165225231286,-0.0122888548122275
-0.00807761115792357,-0.00985633345421203
-0.00757274478673935,-0.0206837078789249
-0.0146912991216308,-0.0322476950920903
-0.0115270445199862,-0.00335582632284898
-0.0179328051106683,-0.0151388177471439
-0.0220978641585939,-0.0048401041599045
-0.0168767701356839,-0.0206482274197908
-0.0228061607958358,-0.0201289660676019
-0.0140620911350617,-0.019763500811909
-0.0134672589374311,0.000779102497867175
-0.0137675943565957,-0.0129756043890333
-0.0111835010303474,-0.0203679129029765
-0.0113919644306103,-0.00357432730582564
-0.0183845147490501,-0.0137029358204579
-0.0224592798465007,-0.0262023217251731
-0.00450536569991669,-0.00781519266661086
-0.0159228554624595,-0.00958307448661689
-0.000756073939172845,-0.0239219391032269
-0.0161804690741111,-0.025036622724895
-0.0130901469947388,-0.0283727215831199
-0.0183427026495337,-0.0110144307069919
-0.0122836015441201,-0.00910623779810675
-0.0142775593509137,-0.00211350491942739
-0.0271898711100221,-0.00241339538086411
-0.00484911511021276,-0.00965183688597869
-0.0101289825151431,-0.0122892299811997
-0.00602635251332636,-0.0117953889894971
-0.0086477726912327,-0.00716309320619878
-0.013849592522571,-0.0265746046977408
-0.0112936423670861,-0.0115011245340985
-0.0207143540119196,-0.0416191746453846
-0.018751134978065,-0.0293496476768544
-0.0131006604060531,-0.0080453846603632
-0.0196272803961865,0.00776435515302935
-0.0132616856453582,-0.0178490120553128
0.00174988938026688,-0.00939472610929183
-0.00523068532822238,-0.0297841601694624
-0.0162507199601039,-0.0402450686331816
-0.00779012426640253,-0.00812055757352915
-0.00814942703456492,0.00031635327183682
-0.0169851623083416,-0.000333393808283837
-0.0263713717460632,-0.0120758956088822
-0.000110658179772528,-0.0112816210972463
-0.00472281643208241,-0.0182961442780386
-0.0141653433630738,-0.0193837956852607
-0.00634034769288425,-0.0136413730947035
-0.0131844462125332,-0.0107606687851137
-0.0114425155851576,-0.0430588728249747
-0.0213077485941018,-0.0207137169850151
-0.0126802402915377,-0.00723612919224031
-0.0139357465995501,-0.0224511802396518
-0.0200156249156615,-0.0223533090602302
-0.00919256896912297,-0.0202474185518619
0.00675367708974237,-0.00680629990813209
-0.0124368652701378,-0.0174685928423505
-0.014695830643177,-0.0187351267742014
-0.0138239755630493,-0.0151844230408852
-0.0110379919409752,-0.00446569900206059
-0.0081884594833326,-0.0151775051997593
