extractions,simulations
0.0818505338078292,0.0709617180205415
0.0860606060606061,0.0685185185185185
0.0845253576072822,0.0643939393939394
0.0725326991676575,0.0836397058823529
0.0835411471321696,0.0616071428571429
0.0768307322929172,0.081981981981982
0.0851318944844125,0.0632183908045977
0.0850253807106599,0.0665362035225049
0.0759345794392523,0.0570626753975678
0.0800970873786408,0.0653526970954357
0.075,0.0763636363636364
0.0733249051833123,0.0636182902584493
0.0834326579261025,0.0887311446317657
0.0816077953714982,0.0737327188940092
0.0772200772200772,0.066925315227934
0.0752427184466019,0.0714285714285714
0.0827858081471748,0.0712909441233141
0.0759036144578313,0.0689972401103956
0.0858164481525626,0.0727272727272727
0.0774818401937046,0.0705128205128205
0.0838548185231539,0.0740740740740741
0.0787096774193548,0.0767045454545455
0.0796019900497512,0.0752118644067797
0.0752688172043011,0.0659945004582951
0.0811138014527845,0.0675547098001903
0.0866141732283465,0.0497695852534562
0.0778443113772455,0.0625601539942252
0.0784313725490196,0.0587138863000932
0.0802547770700637,0.0718722271517303
0.0868544600938967,0.0731277533039648
0.0783353733170135,0.0651530108588351
0.0916230366492147,0.0620017714791851
0.0757575757575758,0.0679785330948122
0.0726392251815981,0.065236818588025
0.0896739130434783,0.0710616438356164
0.0766331658291457,0.0628415300546448
0.0786127167630058,0.0523321956769056
0.0867875647668394,0.0627240143369176
0.0917085427135678,0.0682800345721694
0.0771175726927939,0.0663677130044843
0.078239608801956,0.0692717584369449
0.0782190132370638,0.0547320410490308
0.0799001248439451,0.07274490785645
0.0846681922196796,0.0644511581067472
0.080794701986755,0.0602294455066922
0.0761124121779859,0.0561023622047244
0.0819462227912932,0.0711538461538462
0.0775,0.0687554395126197
0.0810810810810811,0.0701598579040853
0.0803782505910166,0.0772855796418473
0.0785973397823458,0.060377358490566
0.0810810810810811,0.0871647509578544
0.0825358851674641,0.0679886685552408
0.08274231678487,0.060093896713615
0.0909090909090909,0.0829535095715588
0.0791717417783191,0.061284046692607
0.0804150453955901,0.0711775043936731
0.0801944106925881,0.0772578890097933
0.0802919708029197,0.0828025477707006
0.0895522388059701,0.0772994129158513
0.0771113831089351,0.0678438661710037
0.0821744627054362,0.0919340849956635
0.0715962441314554,0.0676982591876209
0.0858524788391778,0.0783615316117542
0.078125,0.064299424184261
0.0738341968911917,0.0671441360787825
0.0769230769230769,0.0724070450097847
0.0920745920745921,0.0697050938337802
0.0814814814814815,0.0881542699724518
0.0886699507389163,0.0721282279608192
0.0763260025873221,0.0697247706422018
0.0797687861271676,0.0705521472392638
0.0768194070080863,0.0659536541889483
0.0757211538461538,0.0628988149498633
0.0799522673031026,0.0747126436781609
0.0813397129186603,0.0716612377850163
0.0827250608272506,0.0672727272727273
0.079155672823219,0.0737033666969973
0.0862884160756501,0.0750695088044486
0.0793650793650794,0.0597878495660559
0.0788571428571429,0.0613879003558719
0.0769230769230769,0.0795135640785781
0.0835294117647059,0.0631768953068592
0.0801576872536137,0.0714948932219127
0.083223249669749,0.082659478885894
0.0774731823599523,0.0747368421052632
0.0842230130486358,0.0660550458715596
0.085427135678392,0.0699172033118675
0.0786924939467312,0.0686813186813187
0.0883838383838384,0.0762376237623762
0.079155672823219,0.0637204522096608
0.0908045977011494,0.0679711637487127
0.0786384976525822,0.0706806282722513
0.0801435406698565,0.0612597066436583
0.0799507995079951,0.0516605166051661
0.0782710280373832,0.0718562874251497
0.0856481481481482,0.0731489741302409
0.0846824408468244,0.0699029126213592
0.0786384976525822,0.0640350877192983
0.0811138014527845,0.0589451913133402
