Elevation,Land_cover_forests,Land_cover_shrublands,Land_cover_savannas,Land_cover_grasslands,Land_cover_croplands,Land_cover_urban_areas,Temperature_interpolated_rasters,Precipitation_interpolated_rasters
156.470001220703,46,0,0,1,51,2,12.2921018600464,454.115875244141
178.75,73,0,0,0,21,6,5.26535797119141,463.600769042969
197.169998168945,68,0,0,0,28,4,-2.19717979431152,710.639343261719
2156.7900390625,0,0,0,100,0,0,9.46749210357666,308.308868408203
2184.47998046875,0,0,0,100,0,0,-6.74920272827148,518.975402832031
2168.31005859375,0,0,0,100,0,0,-10.1603527069092,499.609497070312
603.260009765625,0,100,0,0,0,0,32.3344955444336,211.081283569336
2279.64990234375,0,0,0,100,0,0,15.6097049713135,61.3302001953125
178.75,73,0,0,0,21,6,0.779538154602051,462.407257080078
197.169998168945,68,0,0,0,28,4,1.8421094417572,749.22216796875
357.75,95,0,0,0,5,0,19.0795192718506,1223.69763183594
NA,NA,NA,NA,NA,NA,NA,-7.84476661682129,757.148010253906
280.890014648438,56,0,0,0,44,0,0.0747694000601768,1360.80981445312
232.979995727539,43,0,0,0,51,6,-2.53902959823608,1557.25390625
146.070007324219,27,0,0,0,34,39,23.4476470947266,516.801025390625
571.200012207031,100,0,0,0,0,0,1.00261354446411,455.281921386719
2308.82006835938,0,0,0,29,71,0,16.6779251098633,668.246276855469
631.140014648438,97,0,0,0,3,0,18.6052532196045,565.182983398438
227.529998779297,11,0,0,0,89,0,21.7069931030273,1768.05358886719
20.1700000762939,3,0,0,0,5,92,21.0044326782227,1285.61169433594
318.910003662109,94,0,0,0,6,0,3.50470805168152,607.482727050781
176.380004882812,0,0,0,0,99,1,9.56084632873535,943.703369140625
176.380004882812,0,0,0,0,99,1,5.64469718933105,529.090759277344
380.809997558594,0,0,0,100,0,0,29.4076862335205,191.825286865234
90.5500030517578,0,0,0,0,10,90,24.8344955444336,1578.92309570312
927.659973144531,0,0,0,100,0,0,19.4719276428223,127.163154602051
1970.89001464844,52,0,0,48,0,0,15.307933807373,808.382019042969
1090.80004882812,0,0,0,100,0,0,NA,NA
263.529998779297,92,0,8,0,0,0,14.9005336761475,13.7179050445557
263.529998779297,92,0,8,0,0,0,18.2940082550049,-3.9993999004364
1787.36999511719,0,0,0,100,0,0,0.266521573066711,635.754211425781
188.639999389648,0,0,0,0,100,0,-1.65355062484741,851.534912109375
307.839996337891,69,0,0,0,31,0,2.48424601554871,448.860595703125
307.839996337891,69,0,0,0,31,0,2.94402885437012,1190.56079101562
169.850006103516,2,0,0,0,98,0,19.3002700805664,1983.81579589844
211.460006713867,30,0,0,0,70,0,3.23868417739868,1182.10693359375
49.1100006103516,88,0,12,0,0,0,27.2302188873291,1204.80822753906
231.309997558594,69,0,0,0,31,0,21.3249740600586,912.558288574219
398.799987792969,0,0,0,0,100,0,23.6796455383301,582.314758300781
312.640014648438,72,0,0,0,28,0,1.5065039396286,680.646118164062
246.589996337891,100,0,0,0,0,0,13.5059680938721,650.991149902344
358.200012207031,92,0,0,0,8,0,23.8424072265625,705.315002441406
8.46000003814697,88,0,0,0,2,0,8.30870628356934,1549.44921875
5.8899998664856,57,0,0,9,34,0,26.1665306091309,1494.3935546875
180.830001831055,36,0,0,0,64,0,13.1255207061768,1354.55798339844
417.970001220703,0,0,4,6,87,0,-9.06061744689941,193.444458007812
414.329986572266,0,0,0,1,99,0,-15.2450170516968,567.715026855469
418.850006103516,0,0,1,17,76,0,-15.2403440475464,568.092468261719
1505.89001464844,91,0,1,8,0,0,20.2413635253906,61.867431640625
607.630004882812,0,0,0,100,0,0,12.3644237518311,929.141418457031
583.419982910156,0,0,0,100,0,0,12.3208475112915,907.699523925781
559.460021972656,0,0,0,100,0,0,6.63183450698853,10.0010995864868
597.52001953125,0,0,0,100,0,0,6.06219387054443,240.593826293945
597.52001953125,0,0,0,100,0,0,6.04932975769043,241.596862792969
681.340026855469,0,4,0,96,0,0,6.619300365448,-2.78844213485718
1289.25,0,23,0,77,0,0,5.19066190719604,241.826141357422
1294.73999023438,0,4,0,96,0,0,5.27211952209473,8.89469623565674
677.349975585938,0,0,0,100,0,0,13.2860279083252,1400.56396484375
534.900024414062,0,0,0,100,0,0,32.3290214538574,140.43505859375
1430.2099609375,0,2,0,98,0,0,18.9998760223389,225.126434326172
1199.31994628906,0,92,0,8,0,0,25.719554901123,507.117614746094
1478.77001953125,0,32,0,68,0,0,20.9729690551758,163.611602783203
1538.67004394531,0,71,0,29,0,0,23.5007152557373,772.674377441406
1432.36999511719,0,39,0,61,0,0,15.5701675415039,347.762786865234
1432.36999511719,0,39,0,61,0,0,6.9934196472168,35.0576286315918
1432.36999511719,0,39,0,61,0,0,1.91862595081329,156.997497558594
1562.55004882812,0,4,0,96,0,0,22.9090118408203,306.126953125
1773.71997070312,0,92,0,8,0,0,22.7196979522705,39.1773529052734
1432.36999511719,0,39,0,61,0,0,25.6311931610107,696.698669433594
1426.0400390625,0,23,0,77,0,0,8.24729156494141,152.269332885742
592.200012207031,0,0,0,100,0,0,6.08862018585205,259.252105712891
647.659973144531,0,0,0,100,0,0,1.50054812431335,307.923065185547
669.710021972656,0,0,0,100,0,0,1.51883447170258,309.029174804688
598.929992675781,0,0,0,36,64,0,23.1413631439209,669.461975097656
576.969970703125,0,0,0,100,0,0,25.7927856445312,1020.50726318359
621.359985351562,0,0,0,75,25,0,22.9760837554932,180.980270385742
319.899993896484,0,0,0,99,1,0,23.4265632629395,1148.84191894531
226.990005493164,0,0,21,79,0,0,8.01809692382812,475.065185546875
