node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,startGenotype,endGenotype,treeID
1352,1353,0.000451602012198293,44.4476798622156,-75.2382561988963,44.4517826800056,-75.2386717192462,1.78096203444759,1.7805104324354,2000.35646969136,2000.35692129338,0.457933708647807,SW03,SW03,99
1353,1354,0.266742869484897,44.4517826800056,-75.2386717192462,44.4061144350226,-75.3118415690275,2.04770490393249,1.78096203444759,2000.35692129338,2000.62366416286,7.72547398426537,SW03,SW03,99
1354,1355,0.218620953009701,44.4061144350226,-75.3118415690275,40.461776253128,-96.4984042468673,2.26632585694219,2.04770490393249,2000.62366416286,2000.84228511587,1789.7036218772,SW03,SW03,99
1355,1356,0.0298046065606705,40.461776253128,-96.4984042468673,40.4866760306593,-96.4850382105361,2.29613046350286,2.26632585694219,2000.84228511587,2000.87208972243,2.9941306606627,SW03,SW03,99
1356,1357,0.886798376537801,40.4866760306593,-96.4850382105361,42.2392210504541,-95.7768141517284,3.18292884004066,2.29613046350286,2000.87208972243,2001.75888809897,203.874225119838,SW03,SW03,99
1357,1358,0.158463089714999,42.2392210504541,-95.7768141517284,42.1837761821704,-95.7444521645101,3.34139192975566,3.18292884004066,2001.75888809897,2001.91735118869,6.72443401510679,SW03,SW03,99
1358,1359,0.0223181321610504,42.1837761821704,-95.7444521645101,42.2149928425199,-95.6919888988639,3.36371006191671,3.34139192975566,2001.91735118869,2001.93966932085,5.54946938196558,SW03,SW03,99
1359,1360,0.904350257147499,42.2149928425199,-95.6919888988639,41.9274878863878,-95.9142063726099,4.26806031906421,3.36371006191671,2001.93966932085,2002.84401957799,36.8999525581537,SW03,SW03,99
1360,560,2.766980422006,41.9274878863878,-95.9142063726099,41.2208873080041,-97.2203611313499,7.03504074107021,4.26806031906421,2002.84401957799,2005.611,134.236914007814,SW03,SW03,99
1360,561,2.155980422006,41.9274878863878,-95.9142063726099,41.9486841231161,-95.8551813308881,6.42404074107021,4.26806031906421,2002.84401957799,2005,5.4276387776147,SW03,SW03,99
1359,1361,0.0179677500752593,42.2149928425199,-95.6919888988639,42.1892915311987,-95.7353255834794,3.38167781199197,3.36371006191671,2001.93966932085,2001.95763707092,4.57804479285529,SW03,SW03,99
1361,1362,0.7893409601943,42.1892915311987,-95.7353255834794,42.3832134758265,-96.0669290515397,4.17101877218627,3.38167781199197,2001.95763707092,2002.74697803112,34.8118586539832,SW03,SW03,99
1362,562,0.253021968884301,42.3832134758265,-96.0669290515397,40.9598015524916,-96.2137949230991,4.42404074107057,4.17101877218627,2002.74697803112,2003,158.929572216068,SW03,SW03,99
1362,563,2.940721968884,42.3832134758265,-96.0669290515397,42.1255200793658,-95.7953613179965,7.11174074107027,4.17101877218627,2002.74697803112,2005.6877,36.3824404027187,SW03,SW03,99
1361,593,1.042362929079,42.1892915311987,-95.7353255834794,44.2854149956594,-99.1702023893211,4.42404074107097,3.38167781199197,2001.95763707092,2003,363.336079191039,SW03,SW03,99
1358,1363,0.000914371685119875,42.1837761821704,-95.7444521645101,42.1585010485627,-95.7083568869038,3.34230630144078,3.34139192975566,2001.91735118869,2001.91826556037,4.09709486470125,SW03,SW03,99
1363,1364,0.4149138822588,42.1585010485627,-95.7083568869038,42.2042636133082,-95.7367395479091,3.75722018369958,3.34230630144078,2001.91826556037,2002.33317944263,5.60675213100626,SW03,SW03,99
1364,555,1.666820557371,42.2042636133082,-95.7367395479091,32.0481440876005,-88.9979353424261,5.42404074107058,3.75722018369958,2002.33317944263,2004,1278.02895148412,SW03,SW03,99
1364,1365,1.573090749945,42.2042636133082,-95.7367395479091,42.5711199751178,-97.8581543388349,5.33031093364458,3.75722018369958,2002.33317944263,2003.90627019257,179.142606583343,SW03,SW03,99
1365,556,2.732129807426,42.5711199751178,-97.8581543388349,51.1641710407244,-97.7165010738946,8.06244074107058,5.33031093364458,2003.90627019257,2006.6384,956.671961756949,SW03,SW03,99
1365,557,3.093729807426,42.5711199751178,-97.8581543388349,37.8813120939989,-84.8499949043827,8.42404074107058,5.33031093364458,2003.90627019257,2007,1220.93024030233,SW03,SW03,99
1363,1366,0.00545297982133697,42.1585010485627,-95.7083568869038,42.1554963131794,-95.7147536253823,3.34775928126212,3.34230630144078,2001.91826556037,2001.92371854019,0.624948352809925,SW03,SW03,99
1366,1367,0.870213957176299,42.1554963131794,-95.7147536253823,42.3567844066898,-95.7465064609129,4.21797323843842,3.34775928126212,2001.92371854019,2002.79393249737,22.5603878610641,SW03,SW03,99
1367,1368,0.0629463443089513,42.3567844066898,-95.7465064609129,42.3817665718188,-95.7806680519571,4.28091958274737,4.21797323843842,2002.79393249737,2002.85687884168,3.95336701680458,SW03,SW03,99
1368,566,1.673221158323,42.3817665718188,-95.7806680519571,43.7674749575964,-96.5551510617089,5.95414074107037,4.28091958274737,2002.85687884168,2004.5301,166.621096007593,SW03,SW03,99
1368,564,1.143121158323,42.3817665718188,-95.7806680519571,42.5474423866256,-95.9056783286603,5.42404074107037,4.28091958274737,2002.85687884168,2004,21.1083890574387,SW03,SW03,99
1367,565,1.389167502632,42.3567844066898,-95.7465064609129,38.7828450220045,-82.2929860405949,5.60714074107042,4.21797323843842,2002.79393249737,2004.1831,1203.63222001193,SW03,SW03,99
1366,1369,0.460277743261599,42.1554963131794,-95.7147536253823,42.220102526775,-95.735289829337,3.80803702452372,3.34775928126212,2001.92371854019,2002.38399628345,7.38900157687081,SW03,SW03,99
