time	velocity
1997.33267885593	50.9982988875676
1997.35607372079	49.4695539645036
1997.37946858565	49.3608361934592
1997.40286345052	49.261468807137
1997.42625831538	49.1703180536499
1997.44965318024	49.0864263364192
1997.4730480451	49.0089792856139
1997.49644290996	43.6085543058095
1997.51983777482	46.239280503784
1997.54323263969	55.2951421602436
1997.56662750455	55.2950670927017
1997.59002236941	53.1499250618137
1997.61341723427	59.8153402763108
1997.63681209913	66.2458171649754
1997.66020696399	66.2330347553995
1997.68360182886	73.3775507340867
1997.70699669372	76.2744233835986
1997.73039155858	74.5766654144183
1997.75378642344	71.069412908471
1997.7771812883	71.0811958612291
1997.80057615316	74.7147890774462
1997.82397101803	72.6606388419897
1997.84736588289	74.6766322422979
1997.87076074775	79.618410733797
1997.89415561261	78.4995463616715
1997.91755047747	77.1913463463792
1997.94094534233	77.8552911282802
1997.9643402072	74.6735077536476
1997.98773507206	73.2649413320534
1998.01112993692	71.7869276294849
1998.03452480178	70.6345631600164
1998.05791966664	68.6863565823275
1998.0813145315	65.808176385717
1998.10470939637	64.2576847999766
1998.12810426123	64.9695102010383
1998.15149912609	65.46925018919
1998.17489399095	64.8616798280593
1998.19828885581	66.733521460525
1998.22168372067	63.2455178412826
1998.24507858554	63.3935719088519
1998.2684734504	62.880975941733
1998.29186831526	61.8958914633511
1998.31526318012	61.4050741152409
1998.33865804498	61.7360550543406
1998.36205290984	61.9658176442504
1998.3854477747	62.1074610849582
1998.40884263957	62.6625671952699
1998.43223750443	63.2252973628857
1998.45563236929	63.5830843511074
1998.47902723415	63.6609409913182
1998.50242209901	63.3571164138258
1998.52581696387	62.9774118920644
1998.54921182874	63.2373171213788
1998.5726066936	63.3077743958018
1998.59600155846	64.8691369558277
1998.61939642332	65.173906562803
1998.64279128818	65.2620913605801
1998.66618615304	66.5296129269634
1998.68958101791	66.6029140732309
1998.71297588277	66.4827659339449
1998.73637074763	69.2715107910602
1998.75976561249	68.7374103914758
1998.78316047735	68.7540488633337
1998.80655534221	68.9829857946792
1998.82995020708	71.4857653711901
1998.85334507194	73.0455779546473
1998.8767399368	74.471834506692
1998.90013480166	75.1201373300873
1998.92352966652	79.0786604894175
1998.94692453138	80.6481389164416
1998.97031939625	82.1997874872134
1998.99371426111	83.5978211230022
1999.01710912597	84.4064502227709
1999.04050399083	86.3599095572435
1999.06389885569	88.4590469939383
1999.08729372055	90.2464921997628
1999.11068858542	93.0112183714752
1999.13408345028	93.9504284469284
1999.15747831514	109.898374721779
1999.18087318	115.193391869594
1999.20426804486	107.744346613083
1999.22766290972	109.362538275517
1999.25105777459	106.694853577975
1999.27445263945	110.853038559559
1999.29784750431	113.415074288438
1999.32124236917	115.41375353405
1999.34463723403	118.835509127897
1999.36803209889	120.589868459854
1999.39142696376	122.729684577415
1999.41482182862	125.444783983285
1999.43821669348	125.190085209841
1999.46161155834	127.365025026715
1999.4850064232	130.660954381844
1999.50840128806	131.109025249704
1999.53179615293	132.949293898786
1999.55519101779	134.565857586135
1999.57858588265	141.570218001472
1999.60198074751	137.245274771973
1999.62537561237	138.917594852982
1999.64877047723	140.598189708028
1999.6721653421	138.993246511321
1999.69556020696	139.592570944786
1999.71895507182	141.76501048187
1999.74234993668	142.208633909661
1999.76574480154	143.629871214995
1999.7891396664	147.450001833332
1999.81253453127	147.592228266148
1999.83592939613	148.358437555408
1999.85932426099	150.489880949955
1999.88271912585	153.114986017103
1999.90611399071	155.380096992205
1999.92950885557	155.559091533326
1999.95290372044	159.517213558279
1999.9762985853	162.478839237814
1999.99969345016	167.065333405677
2000.02308831502	169.07304497195
2000.04648317988	165.126806422877
2000.06987804474	159.992070119972
2000.09327290961	162.296348441198
2000.11666777447	165.197183105242
2000.14006263933	167.162773703142
2000.16345750419	176.307036415662
2000.18685236905	184.664950528839
2000.21024723391	191.617006850028
2000.23364209878	202.915169826493
2000.25703696364	220.365568629341
2000.2804318285	241.624313216253
2000.30382669336	266.420075588066
2000.32722155822	283.627527038728
2000.35061642308	298.031871003376
2000.37401128795	315.831318303845
2000.39740615281	329.515312239623
2000.42080101767	347.850881105602
2000.44419588253	371.670493698725
2000.46759074739	395.193133251528
2000.49098561225	408.730961996407
2000.51438047712	417.776944614238
2000.53777534198	433.006339334704
2000.56117020684	457.909470766914
2000.5845650717	469.473729833188
2000.60795993656	490.816556373344
2000.63135480142	502.640412542277
