node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
802,803,0.0769915279821909,-73.7977164092126,40.9432727181314,-73.8625229960464,40.8723923914026,18.4631453205108,18.2074397809803,1998.18435467949,1998.44006021902
803,804,1.658524586691,-73.8625229960464,40.8723923914026,-73.7688621413868,40.8996178902612,18.2074397809803,16.716604828916,1998.44006021902,1999.93089517108
804,805,0.334656602346399,-73.7688621413868,40.8996178902612,-73.7622960994166,40.886120851295,16.716604828916,15.8554101997043,1999.93089517108,2000.7920898003
805,806,0.700777784021701,-73.7622960994166,40.886120851295,-73.7696991980402,40.867857006492,15.8554101997043,15.622778469145,2000.7920898003,2001.02472153086
806,1,1.687508653253,-73.7696991980402,40.867857006492,-73.6842390000001,40.9456060000001,15.622778469145,13.9133000000001,2001.02472153086,2002.7342
806,2,1.643708653253,-73.7696991980402,40.867857006492,-74.1591500000002,40.641847,15.622778469145,13.9571000000002,2001.02472153086,2002.6904
805,3,2.333586437275,-73.7622960994166,40.886120851295,-76.83716,42.175741,15.8554101997043,13.9680000000002,2000.7920898003,2002.6795
804,807,0.253744751382403,-73.7688621413868,40.8996178902612,-73.7459865931763,40.9348879059418,16.716604828916,16.1908853678496,1999.93089517108,2000.45661463215
807,4,1.419898288239,-73.7459865931763,40.9348879059418,-74.1806049999998,41.1516059999999,16.1908853678496,14.9626000000001,2000.45661463215,2001.6849
807,808,0.365438628000099,-73.7459865931763,40.9348879059418,-73.7296087098793,40.9552351203864,16.1908853678496,16.0686306420008,2000.45661463215,2000.578869358
808,5,0.0362596602384997,-73.7296087098793,40.9552351203864,-73.7050140000001,40.9422089999999,16.0686306420008,15.9808000000001,2000.578869358,2000.6667
808,809,0.4929758403661,-73.7296087098793,40.9552351203864,-73.711523059393,40.9760784680561,16.0686306420008,15.4765512609409,2000.578869358,2001.17094873906
809,6,0.575183819872299,-73.711523059393,40.9760784680561,-73.7047510000001,40.9417560000001,15.4765512609409,14.9489000000001,2001.17094873906,2001.6986
809,7,2.506683819872,-73.711523059393,40.9760784680561,-72.08421,41.100958,15.4765512609409,13.0174000000001,2001.17094873906,2003.6301
803,8,0.647267626311699,-73.8625229960464,40.8723923914026,-73.933266,40.84715,18.2074397809803,17.6475000000001,1998.44006021902,1999
802,810,0.07431956293334,-73.7977164092126,40.9432727181314,-73.581214900829,40.8192398679549,18.4631453205108,18.2974395913614,1998.18435467949,1998.35006040864
810,811,0.0490848391252996,-73.581214900829,40.8192398679549,-73.6465407431392,40.9168923084765,18.2974395913614,18.2001550584497,1998.35006040864,1998.44734494155
811,812,0.0548369773596704,-73.6465407431392,40.9168923084765,-73.6637524280672,40.9089650650023,18.2001550584497,18.2094540076496,1998.44734494155,1998.43804599235
812,813,1.370889717109,-73.6637524280672,40.9089650650023,-73.6783080065294,40.9445308726286,18.2094540076496,16.7985670555072,1998.43804599235,1999.84893294449
813,9,0.841828057766499,-73.6783080065294,40.9445308726286,-73.7018690000002,40.944266,16.7985670555072,15.9808000000001,1999.84893294449,2000.6667
813,814,0.172112816147099,-73.6783080065294,40.9445308726286,-73.6835112535214,40.9603175959029,16.7985670555072,16.6776148146471,1999.84893294449,1999.96988518535
814,10,0.7216152416193,-73.6835112535214,40.9603175959029,-73.6579380000001,40.9826950000001,16.6776148146471,15.9289000000002,1999.96988518535,2000.7186
814,815,0.164694556874998,-73.6835112535214,40.9603175959029,-76.9387853624811,38.8942671911954,16.6776148146471,16.3032869507843,1999.96988518535,2000.34421304922
815,11,1.589020684744,-76.9387853624811,38.8942671911954,-76.9896870000002,38.864771,16.3032869507843,14.8968000000001,2000.34421304922,2001.7507
815,12,1.550620684744,-76.9387853624811,38.8942671911954,-76.9488389999999,38.919233,16.3032869507843,14.9352000000001,2000.34421304922,2001.7123
812,816,1.400508827784,-73.6637524280672,40.9089650650023,-73.8663492205047,40.9361845066503,18.2094540076496,16.8190250954258,1998.43804599235,1999.82847490457
816,13,0.866808947091798,-73.8663492205047,40.9361845066503,-72.7568529999999,41.254273,16.8190250954258,15.9262000000001,1999.82847490457,2000.7213
816,14,0.145508947091898,-73.8663492205047,40.9361845066503,-73.9370650000001,40.9286400000001,16.8190250954258,16.6475000000001,1999.82847490457,2000
811,817,0.1331390290058,-73.6465407431392,40.9168923084765,-73.5694990874999,40.9875379441743,18.2001550584497,17.8842231696044,1998.44734494155,1998.7632768304
