node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startGenotype,endGenotype
802,803,0.0530224627638205,40.9914243948669,-73.790075322914,40.9312727288898,-73.8697888353959,0.0530224627638205,0,1998.22513067145,1998.27815313421,5,NY99,NY99
802,814,0.0483133146603194,40.9914243948669,-73.790075322914,40.9596351367679,-73.5503928068954,0.0483133146603194,0,1998.22513067145,1998.27344398611,5,NY99,NY99
803,810,1.666015909217,40.9312727288898,-73.8697888353959,39.217353286282,-76.5728056949184,1.71903837198082,0.0530224627638205,1998.27815313421,1999.94416904343,5,NY99,NY99
803,804,0.105767654260401,40.9312727288898,-73.8697888353959,40.9128536987932,-73.7885044462951,0.158790117024221,0.0530224627638205,1998.27815313421,1998.38392078847,5,NY99,NY99
804,7,2.140679211528,40.9128536987932,-73.7885044462951,40.958582,-73.029237,2.29946932855222,0.158790117024221,1998.38392078847,2000.5246,5,NY99,NY99
804,805,0.0620920995033281,40.9128536987932,-73.7885044462951,40.8965815525911,-73.7670316196633,0.220882216527549,0.158790117024221,1998.38392078847,1998.44601288797,5,NY99,NY99
805,807,1.613280238915,40.8965815525911,-73.7670316196633,40.8914968498126,-73.7348563336023,1.83416245544255,0.220882216527549,1998.44601288797,2000.05929312689,5,NY99,NY99
805,806,1.047074058842,40.8965815525911,-73.7670316196633,40.9011046231065,-73.8384100814756,1.26795627536955,0.220882216527549,1998.44601288797,1999.49308694682,5,NY99,NY99
806,1,1.228213053183,40.9011046231065,-73.8384100814756,41.254273,-72.756853,2.49616932855255,1.26795627536955,1999.49308694682,2000.7213,5,NY99,NY99
806,2,0.5069130531827,40.9011046231065,-73.8384100814756,40.92864,-73.937065,1.77486932855225,1.26795627536955,1999.49308694682,2000,5,NY99,NY99
807,3,1.69140687311,40.8914968498126,-73.7348563336023,38.864771,-76.989687,3.52556932855255,1.83416245544255,2000.05929312689,2001.7507,5,NY99,NY99
807,808,0.0434569194805228,40.8914968498126,-73.7348563336023,40.9007524120056,-73.7397755397067,1.87761937492307,1.83416245544255,2000.05929312689,2000.10275004637,5,NY99,NY99
808,4,0.615849953629398,40.9007524120056,-73.7397755397067,40.982695,-73.657938,2.49346932855247,1.87761937492307,2000.10275004637,2000.7186,5,NY99,NY99
808,809,0.00914514774310504,40.9007524120056,-73.7397755397067,40.9123245550147,-73.769299141418,1.88676452266618,1.87761937492307,2000.10275004637,2000.11189519411,5,NY99,NY99
809,5,1.600404805886,40.9123245550147,-73.769299141418,38.919233,-76.948839,3.48716932855218,1.88676452266618,2000.11189519411,2001.7123,5,NY99,NY99
809,6,0.554804805886299,40.9123245550147,-73.769299141418,40.944266,-73.701869,2.44156932855248,1.88676452266618,2000.11189519411,2000.6667,5,NY99,NY99
810,8,0.0558309565713202,39.217353286282,-76.5728056949184,39.209675,-76.559966,1.77486932855214,1.71903837198082,1999.94416904343,2000,5,NY99,NY99
810,811,0.132415543620102,39.217353286282,-76.5728056949184,39.2375536446632,-76.6103787887072,1.85145391560092,1.71903837198082,1999.94416904343,2000.07658458705,5,NY99,NY99
811,12,1.622015412951,39.2375536446632,-76.6103787887072,39.053705,-76.637317,3.47346932855192,1.85145391560092,2000.07658458705,2001.6986,5,NY99,NY99
811,812,0.709921764453899,39.2375536446632,-76.6103787887072,39.1784143681329,-76.7239068302175,2.56137568005482,1.85145391560092,2000.07658458705,2000.7865063515,5,NY99,NY99
812,813,0.210875779410701,39.1784143681329,-76.7239068302175,41.1668620818783,-74.8432514969638,2.77225145946552,2.56137568005482,2000.7865063515,2000.99738213091,5,NY99,NY99
814,815,0.00559175151688152,40.9596351367679,-73.5503928068954,40.966941176822,-73.5421363132447,0.0539050661772009,0.0483133146603194,1998.27344398611,1998.27903573762,5,NY99,NY99
814,1601,0.1671254470984,40.9596351367679,-73.5503928068954,40.923311002072,-73.5474455460343,0.215438761758719,0.0483133146603194,1998.27344398611,1998.44056943321,5,NY99,NY99
815,1566,0.00451304954206933,40.966941176822,-73.5421363132447,40.9632057878251,-73.5398139215959,0.0584181157192702,0.0539050661772009,1998.27903573762,1998.28354878717,5,NY99,NY99
815,816,0.0113855475304518,40.966941176822,-73.5421363132447,40.9652714652191,-73.5374795603998,0.0652906137076528,0.0539050661772009,1998.27903573762,1998.29042128515,5,NY99,NY99
816,822,0.0552614265714908,40.9652714652191,-73.5374795603998,41.0022017164337,-73.552916006562,0.120552040279144,0.0652906137076528,1998.29042128515,1998.34568271173,5,NY99,NY99
816,817,0.0520540997374503,40.9652714652191,-73.5374795603998,41.0220912247347,-73.6666954482588,0.117344713445103,0.0652906137076528,1998.29042128515,1998.34247538489,5,NY99,NY99
817,818,0.0523965061947571,41.0220912247347,-73.6666954482588,40.9907231693419,-73.6504529750974,0.16974121963986,0.117344713445103,1998.34247538489,1998.39487189109,5,NY99,NY99
817,18,1.400024615107,41.0220912247347,-73.6666954482588,40.996449,-73.644939,1.5173693285521,0.117344713445103,1998.34247538489,1999.7425,5,NY99,NY99
818,820,2.379692432853,40.9907231693419,-73.6504529750974,41.0854336088021,-73.25996334515,2.54943365249286,0.16974121963986,1998.39487189109,2000.77456432394,5,NY99,NY99
818,819,0.00058768055517433,40.9907231693419,-73.6504529750974,40.9903828308516,-73.6508826011135,0.170328900195035,0.16974121963986,1998.39487189109,1998.39545957164,5,NY99,NY99
819,13,1.305940428357,40.9903828308516,-73.6508826011135,41.059706,-73.448574,1.47626932855203,0.170328900195035,1998.39545957164,1999.7014,5,NY99,NY99
