time,Land_cover_savannas_WNV_08
1999.04166666667,0
1999.125,0.0274024024024024
1999.20833333333,0.0211675579322638
1999.29166666667,0.0274024024024024
1999.375,0.0196078431372549
1999.45833333333,0.0224747474747475
1999.54166666667,0.0363756613756614
1999.625,0.0470653377630122
1999.70833333333,0.0458188153310105
1999.79166666667,0.0494505494505494
1999.875,0.0425724637681159
1999.95833333333,0.0620192307692308
2000.04166666667,0.0268565248738284
2000.125,0.0444468832309043
2000.20833333333,0.0442006269592476
2000.29166666667,0.0759259259259259
2000.375,0.134848484848485
2000.45833333333,0.280113636363636
2000.54166666667,3.85501672240803
2000.625,4.05258385810433
2000.70833333333,3.52261057227197
2000.79166666667,2.19134094578407
2000.875,2.32769764978327
2000.95833333333,1.64330060183719
2001.04166666667,1.39679275585722
2001.125,1.48327065561469
2001.20833333333,1.56810360528763
2001.29166666667,1.45407447039769
2001.375,2.00125847629353
2001.45833333333,2.64011023314486
2001.54166666667,3.41243397766844
2001.625,4.84632137585229
2001.70833333333,5.3949619318665
2001.79166666667,6.56399712736876
2001.875,5.68170548654244
2001.95833333333,5.67019588744732
2002.04166666667,2.5539675662847
2002.125,2.20968418322493
2002.20833333333,1.96737295551164
2002.29166666667,2.35168049609727
2002.375,3.10809040628769
2002.45833333333,3.54768963995328
2002.54166666667,3.0835508113029
2002.625,2.89497962106191
2002.70833333333,3.22783529786556
2002.79166666667,3.77258206568839
2002.875,4.76108372307631
2002.95833333333,5.00033376596999
2003.04166666667,1.70357505054616
2003.125,1.8208999006166
2003.20833333333,2.21026071729114
2003.29166666667,3.04205899035735
2003.375,3.20899470899471
2003.45833333333,4.66889734278051
2003.54166666667,1.9558753587745
2003.625,2.58850638488166
2003.70833333333,4.64090979344454
2003.79166666667,4.50592882189351
2003.875,3.73103099563232
2003.95833333333,2.86748165357525
2004.04166666667,1.83511586452763
2004.125,2.33305012297753
2004.20833333333,2.71173923249895
2004.29166666667,2.9793035911457
2004.375,3.08295106489066
2004.45833333333,3.82318963461488
2004.54166666667,4.59501972386588
2004.625,4.55524638415656
2004.70833333333,4.70439300897496
2004.79166666667,6.45182027157062
2004.875,6.13883253778839
2004.95833333333,5.81684365017698
2005.04166666667,4.05981571259867
2005.125,4.32358595194085
2005.20833333333,4.2924915158371
2005.29166666667,5.10722882697192
2005.375,4.48738703080678
2005.45833333333,4.75432225330576
2005.54166666667,4.14248983928535
2005.625,5.35642703908306
2005.70833333333,6.75531006510834
2005.79166666667,7.0733169010681
2005.875,6.05429011253159
2005.95833333333,4.94515537068755
2006.04166666667,3.11932244744745
2006.125,2.69884997157724
2006.20833333333,2.66311915984454
2006.29166666667,2.84908417054643
2006.375,3.30007737692233
2006.45833333333,3.55858142493639
2006.54166666667,3.14290970675108
2006.625,4.18564063429495
2006.70833333333,5.99003422336393
2006.79166666667,7.11448469766991
2006.875,8.48519163763066
2006.95833333333,11.5567731336532
2007.04166666667,2.67331746620508
2007.125,2.72327029260414
2007.20833333333,2.74133624604591
2007.29166666667,2.47006739791199
2007.375,2.42092150050883
2007.45833333333,3.00543011966584
2007.54166666667,3.0864650332351
2007.625,3.84720593006714
2007.70833333333,4.67101449275362
2007.79166666667,4.74102489866821
2007.875,4.99331440347195
2007.95833333333,4.41539337319912
2008.04166666667,3.75318704284222
2008.125,3.81429597701149
2008.20833333333,3.50613572433193
2008.29166666667,3.33262012012012
2008.375,3.79279103479037
2008.45833333333,4.1787408299907
2008.54166666667,4.52268687827438
2008.625,4.68245215311005
2008.70833333333,5.84336007130125
2008.79166666667,7.58886363636364
2008.875,10.6260150098425
2008.95833333333,10.0837032532685
2009.04166666667,3.46758967904342
2009.125,3.54474610356963
2009.20833333333,3.17254342753435
2009.29166666667,3.2373391872575
2009.375,3.43099598708626
2009.45833333333,3.4920464557469
2009.54166666667,3.4759990853444
2009.625,2.7891712310317
2009.70833333333,3.66228539178994
2009.79166666667,4.49131448338096
2009.875,4.56692861942806
2009.95833333333,4.65745428973277
2010.04166666667,4.54556428602783
2010.125,4.48367789009653
2010.20833333333,4.75793427230047
2010.29166666667,5.16975900840401
2010.375,5.84659003831418
2010.45833333333,6.01665464165464
2010.54166666667,6.11062801932367
2010.625,6.54252799310939
2010.70833333333,6.39463951310861
2010.79166666667,6.59893948845914
2010.875,6.67418118176515
2010.95833333333,6.6354423744731
2011.04166666667,6.20442652329749
2011.125,5.26392762397116
2011.20833333333,4.72848759471104
2011.29166666667,5.65721856970348
2011.375,6.05651663336488
2011.45833333333,6.7306218685529
2011.54166666667,7.56048387096774
2011.625,8.29074519230769
2011.70833333333,9.63342299400724
2011.79166666667,11.984
2011.875,14.004198948405
2011.95833333333,14.9888953657826
2012.04166666667,16.6183162374509
2012.125,17.3548776804591
2012.20833333333,15.0395408163265
2012.29166666667,16.2930212125016
2012.375,16.9960149241883
2012.45833333333,10.0322597960279
2012.54166666667,1.82900641025641
2012.625,1
2012.70833333333,0.101927353595256
2012.79166666667,0.119402985074627
2012.875,0.0575569358178054
2012.95833333333,0.0606060606060606
2013.04166666667,0.046875
2013.125,0.0480030721966206
2013.20833333333,0.0444468832309043
2013.29166666667,0.0307692307692308
2013.375,0.0300768882858435
2013.45833333333,0.0597014925373134
2013.54166666667,0.0461538461538462
2013.625,0.0185185185185185
2013.70833333333,0.0789473684210526
2013.79166666667,0.0799373040752351
2013.875,0.0344827586206897
2013.95833333333,0
2014.04166666667,0.142857142857143
2014.125,0.552380952380952
2014.20833333333,1.43095238095238
2014.29166666667,1.34814814814815
2014.375,0.696428571428571
2014.45833333333,0.191391941391941
2014.54166666667,0.0889328063241107
2014.625,0
2014.70833333333,0.0645833333333333
2014.79166666667,0.133333333333333
2014.875,0
2014.95833333333,0
2015.04166666667,0
