time,Land_cover_savannas_WNV_08
1999.04166666667,0.0265757395053638
1999.125,0.0569836131652143
1999.20833333333,0.0581031705937305
1999.29166666667,0.0665657136746638
1999.375,0.0475649328733546
1999.45833333333,0.0616588101155611
1999.54166666667,0.0762592371573935
1999.625,0.0689318509937979
1999.70833333333,0.1394084922311
1999.79166666667,0.313536605612582
1999.875,0.255132953423837
1999.95833333333,0.284390653957969
2000.04166666667,0.425607042308977
2000.125,0.848825977494418
2000.20833333333,1.08937946395631
2000.29166666667,1.23445506594493
2000.375,2.38904492063108
2000.45833333333,3.29138440835085
2000.54166666667,4.92232715584554
2000.625,5.80636626332763
2000.70833333333,4.6328358990019
2000.79166666667,3.20720415845117
2000.875,2.76765680729221
2000.95833333333,2.41746077458165
2001.04166666667,1.78183386642917
2001.125,2.02994683257304
2001.20833333333,1.69677368321922
2001.29166666667,1.7365363009313
2001.375,2.10646254249181
2001.45833333333,2.7068908687201
2001.54166666667,3.6275071166696
2001.625,4.98336196934792
2001.70833333333,5.55743906007697
2001.79166666667,6.62310648071713
2001.875,5.94534773530044
2001.95833333333,5.77142187517909
2002.04166666667,2.92705726622221
2002.125,2.46316936176832
2002.20833333333,2.17041734863703
2002.29166666667,2.45141557573708
2002.375,3.10666628519529
2002.45833333333,3.71760407916503
2002.54166666667,3.42614212142975
2002.625,3.0622004928097
2002.70833333333,3.68180200150946
2002.79166666667,4.03684207106553
2002.875,4.78390005461015
2002.95833333333,5.31658511438995
2003.04166666667,1.93042502339305
2003.125,1.87054956892914
2003.20833333333,2.35342806636093
2003.29166666667,3.08638098853192
2003.375,3.36584865838454
2003.45833333333,4.84887183325696
2003.54166666667,2.1333354434952
2003.625,2.63341417471857
2003.70833333333,4.63277797125543
2003.79166666667,4.5402974723802
2003.875,3.93927905664876
2003.95833333333,3.06487323234923
2004.04166666667,1.97152604758757
2004.125,2.34380172939356
2004.20833333333,2.70744828603205
2004.29166666667,3.0152878710793
2004.375,3.17123095610984
2004.45833333333,3.8627789902107
2004.54166666667,4.69554188547486
2004.625,4.66453093103406
2004.70833333333,4.83169971145091
2004.79166666667,6.4592831336351
2004.875,6.20813615959328
2004.95833333333,6.04616435499971
2005.04166666667,4.18956208269764
2005.125,4.34986188280428
2005.20833333333,4.47298891776125
2005.29166666667,5.19555104052944
2005.375,4.63473629163751
2005.45833333333,4.8994969308381
2005.54166666667,4.43457778357006
2005.625,5.42815839433616
2005.70833333333,6.94822360004261
2005.79166666667,7.12212636827972
2005.875,6.17141371280242
2005.95833333333,5.19407410057622
2006.04166666667,3.2149632210111
2006.125,2.82436458767673
2006.20833333333,2.7500027846957
2006.29166666667,3.06783770346681
2006.375,3.32910270701948
2006.45833333333,3.51928656168558
2006.54166666667,3.3242726827236
2006.625,4.10993427940962
2006.70833333333,5.86603457835866
2006.79166666667,7.4042628355235
2006.875,8.72161997759597
2006.95833333333,11.2455887170558
2007.04166666667,2.70588353108021
2007.125,2.83983507511933
2007.20833333333,2.87750157303662
2007.29166666667,2.78411167870055
2007.375,2.82136564406927
2007.45833333333,3.32422521006014
2007.54166666667,3.31241590069621
2007.625,4.0425665263274
2007.70833333333,4.99313531592912
2007.79166666667,5.22289229728695
2007.875,5.27823009452266
2007.95833333333,4.60637831139
2008.04166666667,3.80945625526999
2008.125,3.85655725113682
2008.20833333333,3.56074621264506
2008.29166666667,3.55536743693467
2008.375,3.90378762345664
2008.45833333333,4.45783515676879
2008.54166666667,4.65420256184268
2008.625,4.73090533675079
2008.70833333333,5.80031153918307
2008.79166666667,7.77795754953382
2008.875,10.7222864399187
2008.95833333333,10.03761731816
2009.04166666667,3.70859845292344
2009.125,3.59114561594259
2009.20833333333,3.57495979132541
2009.29166666667,3.36992336624181
2009.375,3.51119762932946
2009.45833333333,3.71213327655833
2009.54166666667,3.65836906085246
2009.625,3.08973267370199
2009.70833333333,4.08708936136045
2009.79166666667,4.88515799709799
2009.875,5.2160785400994
2009.95833333333,5.22236486395014
2010.04166666667,5.06426218861743
2010.125,4.89502178332942
2010.20833333333,5.3049036675233
2010.29166666667,5.68818674495105
2010.375,6.16846415654757
2010.45833333333,6.45022115259881
2010.54166666667,6.92799964201445
2010.625,7.17319172110554
2010.70833333333,6.80235867518135
2010.79166666667,6.83315190605338
2010.875,6.79660698288964
2010.95833333333,6.85605267381681
2011.04166666667,6.26632905956696
2011.125,5.6278466221856
2011.20833333333,4.94988020355482
2011.29166666667,5.55723585113022
2011.375,6.30539196234292
2011.45833333333,7.02304644435198
2011.54166666667,7.6928928318636
2011.625,8.43716340812061
2011.70833333333,9.80394543879957
2011.79166666667,11.945160176664
2011.875,14.0891035167633
2011.95833333333,15.1317407564174
2012.04166666667,16.3639512621447
2012.125,17.445353400937
2012.20833333333,15.0752669333022
2012.29166666667,16.2200325185982
2012.375,17.0069459698138
2012.45833333333,10.095965500823
2012.54166666667,1.88806589300827
2012.625,1.07837909665943
2012.70833333333,0.17061057284202
2012.79166666667,0.125626519962049
2012.875,0.0665046172374701
2012.95833333333,0.0689053776368945
2013.04166666667,0.0600297097434787
2013.125,0.0631233795626792
2013.20833333333,0.0545780273772173
2013.29166666667,0.0471899556876082
2013.375,0.0840641128079815
2013.45833333333,0.165914292939122
2013.54166666667,0.190703576532781
2013.625,0.191911093844725
2013.70833333333,0.529466748782913
2013.79166666667,0.83760939595567
2013.875,0.604331611496072
2013.95833333333,0.448308009164507
2014.04166666667,0.620351791587529
2014.125,0.947696973964152
2014.20833333333,1.39166731008795
2014.29166666667,1.38202153587547
2014.375,1.03707565968901
2014.45833333333,0.524706246751749
2014.54166666667,0.265984246531501
2014.625,0.111410109678016
2014.70833333333,0.142126087277016
2014.79166666667,0.243923427063133
2014.875,0.183656858019861
2014.95833333333,0.214448385764562
2015.04166666667,0.246306740644976
2015.125,0.383712350729766
2015.20833333333,0.239545374148528
2015.29166666667,0.128863839376997
2015.375,0.158713932223607
2015.45833333333,0.246304679860957
2015.54166666667,0.582584438880278
2015.625,2.21966415785224
2015.70833333333,4.49757142857143
2015.79166666667,10.4478333333333
2015.875,4.36266666666667
2015.95833333333,0.284333333333333
2016.04166666667,0.01
2016.125,0
2016.20833333333,0
2016.29166666667,0
2016.375,0
2016.45833333333,0
2016.54166666667,0
2016.625,0
