node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
802,803,0.0249037389404805,40.943758700069,-73.755824830179,40.9528377029994,-73.7337606613505,0.0249037389404805,0,1997.9952799718,1998.02018371074,2.11267274533717
803,804,0.00191074013437387,40.9528377029994,-73.7337606613505,41.0268822525037,-74.4214788439769,0.0268144790748543,0.0249037389404805,1998.02018371074,1998.02209445088,58.3737962993319
804,805,0.0169415478040804,41.0268822525037,-74.4214788439769,40.9567703422725,-74.4021623235531,0.0437560268789348,0.0268144790748543,1998.02209445088,1998.03903599868,7.97211164721396
805,806,0.0679691755139302,40.9567703422725,-74.4021623235531,40.974750591595,-74.4075884762972,0.111725202392865,0.0437560268789348,1998.03903599868,1998.1070051742,2.05294380015148
806,2,0.892994825803598,40.974750591595,-74.4075884762972,40.9167435781614,-74.670049753119,1.00472002819646,0.111725202392865,1998.1070051742,1999,22.9947404620285
806,1,1.547794825804,40.974750591595,-74.4075884762972,43.3085460946503,-78.3325139536915,1.65952002819686,0.111725202392865,1998.1070051742,1999.6548,415.207130810476
805,807,0.0055288840128469,40.9567703422725,-74.4021623235531,40.9543436351116,-74.413832067536,0.0492849108917817,0.0437560268789348,1998.03903599868,1998.0445648827,1.01763332459443
807,808,1.514426953301,40.9543436351116,-74.413832067536,40.695965392868,-74.4807105826657,1.56371186419278,0.0492849108917817,1998.0445648827,1999.558991836,29.3102081041681
808,809,0.837398209287901,40.695965392868,-74.4807105826657,40.9555234326292,-74.6724336838674,2.40111007348068,1.56371186419278,1999.558991836,2000.39639004528,33.1022662295552
809,810,0.250551688048301,40.9555234326292,-74.6724336838674,40.9735758603601,-74.6743727117937,2.65166176152898,2.40111007348068,2000.39639004528,2000.64694173333,2.01626555183417
810,14,1.051658266667,40.9735758603601,-74.6743727117937,40.9946994553223,-74.7393588580292,3.70332002819598,2.65166176152898,2000.64694173333,2001.6986,5.94603016503833
810,15,0.0197582666672105,40.9735758603601,-74.6743727117937,40.9951680299565,-74.7270265639173,2.67142002819619,2.65166176152898,2000.64694173333,2000.6667,5.03561604246938
809,811,0.641844857560601,40.9555234326292,-74.6724336838674,41.8720413473324,-74.4227321191115,3.04295493104128,2.40111007348068,2000.39639004528,2001.03823490284,104.138138283885
811,13,2.591865097155,41.8720413473324,-74.4227321191115,41.9262521192649,-75.0569469835999,5.63482002819628,3.04295493104128,2001.03823490284,2003.6301,52.8967822517137
811,12,0.6466650971549,41.8720413473324,-74.4227321191115,41.4072656752164,-74.556224375267,3.68962002819618,3.04295493104128,2001.03823490284,2001.6849,52.9191432048961
808,812,1.533415315105,40.695965392868,-74.4807105826657,40.5761978387432,-74.39108046174,3.09712717929778,1.56371186419278,1999.558991836,2001.0924071511,15.3330401284594
812,11,1.641792848899,40.5761978387432,-74.39108046174,40.6976003367742,-73.7920084543787,4.73892002819678,3.09712717929778,2001.0924071511,2002.7342,52.3819995878751
812,813,0.104621126475601,40.5761978387432,-74.39108046174,40.6453507788682,-74.3160716078016,3.20174830577338,3.09712717929778,2001.0924071511,2001.19702827758,9.97241976968747
813,16,1.493371722423,40.6453507788682,-74.3160716078016,40.6704825852519,-74.1928338110683,4.69512002819638,3.20174830577338,2001.19702827758,2002.6904,10.7771338154167
813,17,1.482471722423,40.6453507788682,-74.3160716078016,42.403635916719,-76.610408022911,4.68422002819638,3.20174830577338,2001.19702827758,2002.6795,273.61976620144
807,814,0.105737710672599,40.9543436351116,-74.413832067536,40.9062392780893,-74.4517317525932,0.155022621564381,0.0492849108917817,1998.0445648827,1998.15030259337,6.23205458489384
814,18,4.559297406632,40.9062392780893,-74.4517317525932,41.4321136266853,-75.2826794385965,4.71432002819638,0.155022621564381,1998.15030259337,2002.7096,90.9725715553783
814,815,1.685209339945,40.9062392780893,-74.4517317525932,35.1014216481957,-79.1491214785497,1.84023196150938,0.155022621564381,1998.15030259337,1999.83551193331,766.116579928683
815,816,0.158887917493701,35.1014216481957,-79.1491214785497,35.1335684516445,-78.846826114511,1.99911987900308,1.84023196150938,1999.83551193331,1999.99439985081,27.7586715250716
816,817,1.03740699423,35.1335684516445,-78.846826114511,35.1440701431568,-78.9180391564971,3.03652687323308,1.99911987900308,1999.99439985081,2001.03180684504,6.58753382950897
817,5,2.718893154964,35.1440701431568,-78.9180391564971,35.8091575422532,-80.0049879124628,5.75542002819708,3.03652687323308,2001.03180684504,2003.7507,123.254093857894
817,818,0.07408209716756,35.1440701431568,-78.9180391564971,35.4086555633757,-79.1168658655144,3.11060897040064,3.03652687323308,2001.03180684504,2001.1058889422,34.5556607013654
818,6,0.8941110577963,35.4086555633757,-79.1168658655144,36.7662912846462,-82.0656470967109,4.00472002819694,3.11060897040064,2001.1058889422,2002,305.29085112102
818,7,1.894111057796,35.4086555633757,-79.1168658655144,38.3167303967804,-76.5145817074474,5.00472002819664,3.11060897040064,2001.1058889422,2003,398.112484110225
816,4,1.704200149193,35.1335684516445,-78.846826114511,35.1046425566176,-78.8289394126458,3.70332002819608,1.99911987900308,1999.99439985081,2001.6986,3.60861264107821
815,3,0.164488066687099,35.1014216481957,-79.1491214785497,34.8213706899943,-78.7650879288932,2.00472002819648,1.84023196150938,1999.83551193331,2000,46.8993392785639
804,819,0.033159287372321,41.0268822525037,-74.4214788439769,41.0506800635172,-74.4584341098204,0.0599737664471753,0.0268144790748543,1998.02209445088,1998.05525373825,4.08013744118952
