node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
802,803,0.477247964392099,40.943758700069,-73.755824830179,40.867027583112,-73.8610064389365,0.477247964392099,0,1997.9859275116,1998.46317547599,12.2997409106934
803,799,2.258124524011,40.867027583112,-73.8610064389365,40.9191821641957,-74.8377598452887,2.7353724884031,0.477247964392099,1998.46317547599,2000.7213,82.4013953201371
803,800,1.536824524011,40.867027583112,-73.8610064389365,40.8907628489998,-74.1060448139585,2.0140724884031,0.477247964392099,1998.46317547599,2000,20.7937744537147
802,804,0.123370082308799,40.943758700069,-73.755824830179,40.9729972765668,-73.8389683459983,0.123370082308799,0,1997.9859275116,1998.10929759391,7.71059807204079
804,805,0.314006933073102,40.9729972765668,-73.8389683459983,40.6724854590225,-73.6976970422384,0.437377015381902,0.123370082308799,1998.10929759391,1998.42330452698,35.5079439674679
805,806,0.107507370586298,40.6724854590225,-73.6976970422384,41.029806004473,-74.0407730815253,0.544884385968199,0.437377015381902,1998.42330452698,1998.53081189756,49.161922508687
806,807,0.863227503951901,41.029806004473,-74.0407730815253,38.5229105816642,-80.3983913854669,1.4081118899201,0.544884385968199,1998.53081189756,1999.39403940152,611.137141292599
807,19,0.605960598483399,38.5229105816642,-80.3983913854669,38.8558403630712,-80.9423691624622,2.0140724884035,1.4081118899201,1999.39403940152,2000,60.0659364429289
807,808,0.636290884435699,38.5229105816642,-80.3983913854669,38.985175820269,-106.941888707777,2.0444027743558,1.4081118899201,1999.39403940152,2000.03033028595,2296.75522232728
808,809,0.812317002849101,38.985175820269,-106.941888707777,35.9755209132496,-109.667579743481,2.8567197772049,2.0444027743558,2000.03033028595,2000.8426472888,412.54940163261
809,47,0.8724527111985,35.9755209132496,-109.667579743481,31.0165829724095,-110.254485907301,3.7291724884034,2.8567197772049,2000.8426472888,2001.7151,554.726588224939
809,810,0.00657421724412011,35.9755209132496,-109.667579743481,35.9563533718093,-109.675837847347,2.86329399444902,2.8567197772049,2000.8426472888,2000.84922150605,2.25981492505928
810,46,2.150778493954,35.9563533718093,-109.675837847347,25.9817111766142,-111.389255084478,5.01407248840302,2.86329399444902,2000.84922150605,2003,1122.33303224138
