node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startGenotype,endGenotype
825,20,0.8953073445516,41.5739771960138,-72.6414240634749,41.265419,-72.527395,4.96868787517039,4.07338053061879,2002.75399265545,2003.6493,96,NY99,NY99
825,19,0.876107344551599,41.5739771960138,-72.6414240634749,41.552126,-72.865584,4.94948787517039,4.07338053061879,2002.75399265545,2003.6301,96,NY99,NY99
856,50,1.638770932518,41.0201483808045,-73.5241484377602,40.997198,-73.643232,4.9659878751718,3.3272169426538,2002.00782906748,2003.6466,96,NY99,NY99
856,49,0.992170932517601,41.0201483808045,-73.5241484377602,27.804235,-82.128389,4.3193878751714,3.3272169426538,2002.00782906748,2003,96,NY99,NY99
880,881,0.000777694041410371,33.6064731055006,-118.645944113972,33.6035359270885,-118.648771238189,4.06017690210985,4.05939920806844,2002.7400113329,2002.74078902694,96,WN02,WN02
880,68,1.839188667103,33.6064731055006,-118.645944113972,33.037316,-118.590778,5.89858787517144,4.05939920806844,2002.7400113329,2004.5792,96,WN02,WN02
881,882,0.0192351703035012,33.6035359270885,-118.648771238189,33.6399140638465,-118.677006039937,4.07941207241335,4.06017690210985,2002.74078902694,2002.76002419724,96,WN02,WN02
881,894,0.0496992912889702,33.6035359270885,-118.648771238189,33.5527354836388,-118.578157903208,4.10987619339882,4.06017690210985,2002.74078902694,2002.79048831823,96,WN02,WN02
882,883,0.0926726153871993,33.6399140638465,-118.677006039937,33.9898520025114,-117.718942473352,4.17208468780055,4.07941207241335,2002.76002419724,2002.85269681263,96,WN02,WN02
882,886,0.0056131834171822,33.6399140638465,-118.677006039937,33.6398073906574,-118.703451358582,4.08502525583054,4.07941207241335,2002.76002419724,2002.76563738066,96,WN02,WN02
883,72,1.52160318737,33.9898520025114,-117.718942473352,33.713233,-118.23587,5.69368787517055,4.17208468780055,2002.85269681263,2004.3743,96,WN02,WN02
883,884,2.225567287867,33.9898520025114,-117.718942473352,33.7209842796931,-116.489168610738,6.39765197566755,4.17208468780055,2002.85269681263,2005.0782641005,96,WN02,WN02
884,69,0.3847358995035,33.7209842796931,-116.489168610738,33.765293,-116.677169,6.78238787517105,6.39765197566755,2005.0782641005,2005.463,96,WN02,WN02
884,885,0.059430272527301,33.7209842796931,-116.489168610738,33.6402240289794,-115.596293548521,6.45708224819485,6.39765197566755,2005.0782641005,2005.13769437302,96,WN02,WN02
885,71,0.347205626976098,33.6402240289794,-115.596293548521,34.961144,-115.341713,6.80428787517095,6.45708224819485,2005.13769437302,2005.4849,96,WN02,WN02
885,70,0.267805626976299,33.6402240289794,-115.596293548521,33.676462,-114.86499,6.72488787517115,6.45708224819485,2005.13769437302,2005.4055,96,WN02,WN02
886,891,2.150018484957,33.6398073906574,-118.703451358582,33.3939194295707,-117.718186990796,6.23504374078754,4.08502525583054,2002.76563738066,2004.91565586562,96,WN02,WN02
886,887,0.00370958262873167,33.6398073906574,-118.703451358582,33.6519828851698,-118.688353342686,4.08873483845927,4.08502525583054,2002.76563738066,2002.76934696329,96,WN02,WN02
887,73,0.2306530367118,33.6519828851698,-118.688353342686,33.037377,-118.590483,4.31938787517107,4.08873483845927,2002.76934696329,2003,96,WN02,WN02
887,888,0.9114654548082,33.6519828851698,-118.688353342686,33.2992675657585,-116.469793819141,5.00020029326747,4.08873483845927,2002.76934696329,2003.6808124181,96,WN02,WN02
888,74,2.023287581903,33.2992675657585,-116.469793819141,32.9856,-116.342781,7.02348787517047,5.00020029326747,2003.6808124181,2005.7041,96,WN02,WN02
888,889,0.264543305459,33.2992675657585,-116.469793819141,33.5000653111651,-116.590788317163,5.26474359872647,5.00020029326747,2003.6808124181,2003.94535572356,96,WN02,WN02
889,890,0.324941987942301,33.5000653111651,-116.590788317163,33.4731852575197,-116.46990220607,5.58968558666877,5.26474359872647,2003.94535572356,2004.2702977115,96,WN02,WN02
889,77,0.614744276444499,33.5000653111651,-116.590788317163,33.739279,-118.139914,5.87948787517097,5.26474359872647,2003.94535572356,2004.5601,96,WN02,WN02
890,76,0.3745022885022,33.4731852575197,-116.46990220607,33.499691,-116.753776,5.96418787517097,5.58968558666877,2004.2702977115,2004.6448,96,WN02,WN02
890,75,4.461902288502,33.4731852575197,-116.46990220607,33.68405,-115.722342,10.0515878751708,5.58968558666877,2004.2702977115,2008.7322,96,WN02,WN02
891,892,0.257455792555501,33.3939194295707,-117.718186990796,33.4240732469019,-117.6043062976,6.49249953334304,6.23504374078754,2004.91565586562,2005.17311165817,96,WN02,WN02
891,893,0.156236060552001,33.3939194295707,-117.718186990796,33.3945799252597,-117.722840027102,6.39127980133954,6.23504374078754,2004.91565586562,2005.07189192617,96,WN02,WN02
892,78,2.410488341828,33.4240732469019,-117.6043062976,33.748049,-118.120816,8.90298787517104,6.49249953334304,2005.17311165817,2007.5836,96,WN02,WN02
892,79,0.393988341827599,33.4240732469019,-117.6043062976,34.202684,-115.297559,6.88648787517064,6.49249953334304,2005.17311165817,2005.5671,96,WN02,WN02
893,81,0.5774080738311,33.3945799252597,-117.722840027102,34.750507,-118.316942,6.96868787517064,6.39127980133954,2005.07189192617,2005.6493,96,WN02,WN02
893,80,2.722608073831,33.3945799252597,-117.722840027102,33.740462,-118.138053,9.11388787517054,6.39127980133954,2005.07189192617,2007.7945,96,WN02,WN02
894,83,1.862511681772,33.5527354836388,-118.578157903208,34.289185,-114.62323,5.97238787517082,4.10987619339882,2002.79048831823,2004.653,96,WN02,WN02
894,82,1.747811681772,33.5527354836388,-118.578157903208,33.038366,-118.590471,5.85768787517082,4.10987619339882,2002.79048831823,2004.5383,96,WN02,WN02
896,897,1.337054957755,38.6551588380802,-121.616900124591,38.6053648261468,-121.369373092342,5.39874766423238,4.06169270647738,2002.74230483131,2004.07935978906,96,WN02,WN02
896,85,1.872495168694,38.6551588380802,-121.616900124591,38.71541,-121.835127,5.93418787517138,4.06169270647738,2002.74230483131,2004.6148,96,WN02,WN02
897,87,1.454840210938,38.6053648261468,-121.369373092342,38.710291,-121.889668,6.85358787517038,5.39874766423238,2004.07935978906,2005.5342,96,WN02,WN02
897,86,1.485040210938,38.6053648261468,-121.369373092342,38.508622,-121.487359,6.88378787517038,5.39874766423238,2004.07935978906,2005.5644,96,WN02,WN02
901,918,0.0490476660254586,38.4853259348196,-121.356967625096,38.4947286230396,-121.381559479347,4.03027295827847,3.98122529225301,2002.66183741708,2002.71088508311,96,WN02,WN02
901,902,0.0915065541440399,38.4853259348196,-121.356967625096,38.5193276130085,-121.388058654717,4.07273184639705,3.98122529225301,2002.66183741708,2002.75334397123,96,WN02,WN02
902,913,0.899776331780298,38.5193276130085,-121.388058654717,38.4352413765463,-121.417714803083,4.97250817817735,4.07273184639705,2002.75334397123,2003.65312030301,96,WN02,WN02
902,903,0.0188865912383882,38.5193276130085,-121.388058654717,38.5043836723916,-121.396957707019,4.09161843763544,4.07273184639705,2002.75334397123,2002.77223056247,96,WN02,WN02
903,89,2.871569437536,38.5043836723916,-121.396957707019,38.369157,-121.133381,6.96318787517144,4.09161843763544,2002.77223056247,2005.6438,96,WN02,WN02
903,904,0.0191986180724122,38.5043836723916,-121.396957707019,38.6627898778668,-121.788830008617,4.11081705570785,4.09161843763544,2002.77223056247,2002.79142918054,96,WN02,WN02
904,908,6.966816751245,38.6627898778668,-121.788830008617,38.6100246620999,-121.460143377629,11.0776338069528,4.11081705570785,2002.79142918054,2009.75824593178,96,WN02,WN02
904,905,1.225411235981,38.6627898778668,-121.788830008617,38.6816771694728,-121.353518693301,5.33622829168885,4.11081705570785,2002.79142918054,2004.01684041652,96,WN02,WN02
905,907,0.249494147961599,38.6816771694728,-121.353518693301,38.5105007555995,-121.514378854701,5.58572243965045,5.33622829168885,2004.01684041652,2004.26633456448,96,WN02,WN02
905,906,1.071617333783,38.6816771694728,-121.353518693301,38.4872301562474,-121.303457509322,6.40784562547185,5.33622829168885,2004.01684041652,2005.0884577503,96,WN02,WN02
906,90,2.643042249699,38.4872301562474,-121.303457509322,38.624509,-121.532551,9.05088787517085,6.40784562547185,2005.0884577503,2007.7315,96,WN02,WN02
906,91,6.018342249699,38.4872301562474,-121.303457509322,40.715409,-122.194637,12.4261878751709,6.40784562547185,2005.0884577503,2011.1068,96,WN02,WN02
907,92,3.298065435521,38.5105007555995,-121.514378854701,40.579809,-121.755933,8.88378787517145,5.58572243965045,2004.26633456448,2007.5644,96,WN02,WN02
907,93,0.586165435520602,38.5105007555995,-121.514378854701,38.475477,-121.432454,6.17188787517105,5.58572243965045,2004.26633456448,2004.8525,96,WN02,WN02
908,94,1.263654068218,38.6100246620999,-121.460143377629,38.039693,-121.869078,12.3412878751708,11.0776338069528,2009.75824593178,2011.0219,96,WN02,WN02
908,909,0.1001593551812,38.6100246620999,-121.460143377629,38.5980916639974,-121.383808367459,11.177793162134,11.0776338069528,2009.75824593178,2009.85840528696,96,WN02,WN02
909,910,0.0880792080828403,38.5980916639974,-121.383808367459,38.5893954818799,-121.348758843687,11.2658723702169,11.177793162134,2009.85840528696,2009.94648449505,96,WN02,WN02
909,911,0.4601155049626,38.5980916639974,-121.383808367459,38.5871313841325,-121.545616003729,11.6379086670966,11.177793162134,2009.85840528696,2010.31852079193,96,WN02,WN02
910,95,1.075415504954,38.5893954818799,-121.348758843687,38.709632,-121.348969,12.3412878751709,11.2658723702169,2009.94648449505,2011.0219,96,WN02,WN02
910,96,1.075415504954,38.5893954818799,-121.348758843687,38.487352,-121.157491,12.3412878751709,11.2658723702169,2009.94648449505,2011.0219,96,WN02,WN02
911,97,0.703379208074001,38.5871313841325,-121.545616003729,38.646796,-121.276375,12.3412878751707,11.6379086670966,2010.31852079193,2011.0219,96,WN02,WN02
911,912,0.0610027676659897,38.5871313841325,-121.545616003729,38.585067707813,-121.545355855296,11.6989114347626,11.6379086670966,2010.31852079193,2010.37952355959,96,WN02,WN02
912,98,1.319076440408,38.585067707813,-121.545355855296,38.902919,-121.766251,13.0179878751706,11.6989114347626,2010.37952355959,2011.6986,96,WN02,WN02
912,99,0.6423764404081,38.585067707813,-121.545355855296,38.034661,-121.846575,12.3412878751707,11.6989114347626,2010.37952355959,2011.0219,96,WN02,WN02
913,915,1.796716298646,38.4352413765463,-121.417714803083,41.0121575839997,-121.786925777082,6.76922447682335,4.97250817817735,2003.65312030301,2005.44983660165,96,WN02,WN02
913,914,1.46811607378,38.4352413765463,-121.417714803083,38.2466051105184,-121.39320286591,6.44062425195735,4.97250817817735,2003.65312030301,2005.12123637679,96,WN02,WN02
914,101,3.365063623214,38.2466051105184,-121.39320286591,38.040525,-121.845016,9.80568787517135,6.44062425195735,2005.12123637679,2008.4863,96,WN02,WN02
914,100,0.4595636232137,38.2466051105184,-121.39320286591,39.679158,-122.055211,6.90018787517105,6.44062425195735,2005.12123637679,2005.5808,96,WN02,WN02
915,916,1.61256004972,41.0121575839997,-121.786925777082,40.789258025516,-121.379376539989,8.38178452654335,6.76922447682335,2005.44983660165,2007.06239665137,96,WN02,WN02
915,105,2.111763398348,41.0121575839997,-121.786925777082,40.964618,-121.617005,8.88098787517135,6.76922447682335,2005.44983660165,2007.5616,96,WN02,WN02
916,917,0.4067326036878,40.789258025516,-121.379376539989,37.9054270996001,-121.889714480759,8.78851713023115,8.38178452654335,2007.06239665137,2007.46912925506,96,WN02,WN02
916,104,0.4992033486274,40.789258025516,-121.379376539989,40.781593,-121.382234,8.88098787517075,8.38178452654335,2007.06239665137,2007.5616,96,WN02,WN02
917,102,1.09367074494,37.9054270996001,-121.889714480759,38.330853,-121.042361,9.88218787517115,8.78851713023115,2007.46912925506,2008.5628,96,WN02,WN02
917,103,1.15927074494,37.9054270996001,-121.889714480759,37.943873,-121.951916,9.94778787517115,8.78851713023115,2007.46912925506,2008.6284,96,WN02,WN02
918,114,2.971314916893,38.4947286230396,-121.381559479347,40.897518,-119.26272,7.00158787517147,4.03027295827847,2002.71088508311,2005.6822,96,WN02,WN02
918,919,0.0164598082426508,38.4947286230396,-121.381559479347,38.4020639458371,-121.481619407485,4.04673276652112,4.03027295827847,2002.71088508311,2002.72734489135,96,WN02,WN02
919,920,0.0196246628368399,38.4020639458371,-121.481619407485,38.3007795360752,-121.30769469864,4.06635742935796,4.04673276652112,2002.72734489135,2002.74696955419,96,WN02,WN02
919,113,2.91375510865,38.4020639458371,-121.481619407485,38.043503,-121.859189,6.96048787517112,4.04673276652112,2002.72734489135,2005.6411,96,WN02,WN02
920,923,0.0147250307273499,38.3007795360752,-121.30769469864,38.2234440360507,-121.34887460371,4.08108246008531,4.06635742935796,2002.74696955419,2002.76169458491,96,WN02,WN02
920,921,0.025265949755191,38.3007795360752,-121.30769469864,38.2898571387926,-121.257123987609,4.09162337911315,4.06635742935796,2002.74696955419,2002.77223550394,96,WN02,WN02
921,922,0.000726492267808965,38.2898571387926,-121.257123987609,38.2979028174151,-121.266838783264,4.09234987138096,4.09162337911315,2002.77223550394,2002.77296199621,96,WN02,WN02
921,106,2.770264496058,38.2898571387926,-121.257123987609,38.282065,-121.232601,6.86188787517115,4.09162337911315,2002.77223550394,2005.5425,96,WN02,WN02
922,108,0.227038003790099,38.2979028174151,-121.266838783264,38.286369,-121.3246,4.31938787517106,4.09234987138096,2002.77296199621,2003,96,WN02,WN02
922,107,2.79693800379,38.2979028174151,-121.266838783264,38.044634,-121.869006,6.88928787517096,4.09234987138096,2002.77296199621,2005.5699,96,WN02,WN02
923,112,2.728705415086,38.2234440360507,-121.34887460371,38.258597,-121.281015,6.80978787517131,4.08108246008531,2002.76169458491,2005.4904,96,WN02,WN02
923,924,0.0275926534510003,38.2234440360507,-121.34887460371,38.0707501022369,-122.269318570942,4.10867511353631,4.08108246008531,2002.76169458491,2002.78928723837,96,WN02,WN02
924,925,4.967582399064,38.0707501022369,-122.269318570942,37.8310915061194,-121.772385080888,9.07625751260031,4.10867511353631,2002.78928723837,2007.75686963743,96,WN02,WN02
924,109,2.744912761635,38.0707501022369,-122.269318570942,38.080023,-122.02176,6.85358787517131,4.10867511353631,2002.78928723837,2005.5342,96,WN02,WN02
925,111,1.423930362571,37.8310915061194,-121.772385080888,37.851241,-121.641437,10.5001878751713,9.07625751260031,2007.75686963743,2009.1808,96,WN02,WN02
925,110,4.065030362571,37.8310915061194,-121.772385080888,33.844599,-118.264242,13.1412878751713,9.07625751260031,2007.75686963743,2011.8219,96,WN02,WN02
928,929,0.435500678988801,33.0307350538145,-115.575116496203,32.9884924307668,-115.437003452711,3.8692360713127,3.4337353923239,2002.11434751715,2002.54984819614,96,WN02,WN02
928,129,0.8856524828471,33.0307350538145,-115.575116496203,32.869214,-114.590696,4.319387875171,3.4337353923239,2002.11434751715,2003,96,WN02,WN02
929,930,0.1657094973261,32.9884924307668,-115.437003452711,32.9971175483767,-115.464799119019,4.0349455686388,3.8692360713127,2002.54984819614,2002.71555769347,96,WN02,WN02
929,117,1.080251803858,32.9884924307668,-115.437003452711,32.844253,-115.253768,4.9494878751707,3.8692360713127,2002.54984819614,2003.6301,96,WN02,WN02
930,939,0.1561935552888,32.9971175483767,-115.464799119019,32.9401709813541,-115.511284943999,4.1911391239276,4.0349455686388,2002.71555769347,2002.87175124876,96,WN02,WN02
930,931,0.0743921704291903,32.9971175483767,-115.464799119019,33.0498271289408,-115.528526954933,4.10933773906799,4.0349455686388,2002.71555769347,2002.7899498639,96,WN02,WN02
931,126,0.210050136103101,33.0498271289408,-115.528526954933,33.026552,-115.454106,4.31938787517109,4.10933773906799,2002.7899498639,2003,96,WN02,WN02
931,932,0.574200665261101,33.0498271289408,-115.528526954933,37.9193075831981,-122.058017378801,4.68353840432909,4.10933773906799,2002.7899498639,2003.36415052916,96,WN02,WN02
932,934,0.298501408967599,37.9193075831981,-122.058017378801,38.0258382065633,-121.971538584749,4.98203981329669,4.68353840432909,2003.36415052916,2003.66265193813,96,WN02,WN02
932,933,0.367712369297799,37.9193075831981,-122.058017378801,37.909456996955,-122.204716237302,5.05125077362689,4.68353840432909,2003.36415052916,2003.73186289846,96,WN02,WN02
933,119,0.874737101544302,37.909456996955,-122.204716237302,38.041034,-121.870735,5.92598787517119,5.05125077362689,2003.73186289846,2004.6066,96,WN02,WN02
933,118,0.268137101544202,37.909456996955,-122.204716237302,37.717829,-122.475198,5.31938787517109,5.05125077362689,2003.73186289846,2004,96,WN02,WN02
934,935,0.0770976328753612,38.0258382065633,-121.971538584749,33.9257653404352,-117.764441379178,5.05913744617205,4.98203981329669,2003.66265193813,2003.739749571,96,WN02,WN02
934,938,0.138281376757501,38.0258382065633,-121.971538584749,38.0426849055833,-121.875198454438,5.12032119005419,4.98203981329669,2003.66265193813,2003.80093331488,96,WN02,WN02
935,936,0.2838271129778,33.9257653404352,-117.764441379178,33.5278798073539,-117.030555890734,5.34296455914985,5.05913744617205,2003.739749571,2004.02357668398,96,WN02,WN02
935,937,0.1707899278932,33.9257653404352,-117.764441379178,33.483715512927,-115.673373080548,5.22992737406525,5.05913744617205,2003.739749571,2003.9105394989,96,WN02,WN02
936,121,0.260623316021299,33.5278798073539,-117.030555890734,33.533466,-117.24635,5.60358787517115,5.34296455914985,2004.02357668398,2004.2842,96,WN02,WN02
936,120,0.5147233160212,33.5278798073539,-117.030555890734,32.773258,-117.235201,5.85768787517105,5.34296455914985,2004.02357668398,2004.5383,96,WN02,WN02
937,123,0.411860501105899,33.483715512927,-115.673373080548,33.456065,-114.788924,5.64178787517115,5.22992737406525,2003.9105394989,2004.3224,96,WN02,WN02
937,122,0.589460501105899,33.483715512927,-115.673373080548,33.379605,-115.727397,5.81938787517115,5.22992737406525,2003.9105394989,2004.5,96,WN02,WN02
938,124,1.733266685117,38.0426849055833,-121.875198454438,38.071851,-122.030728,6.85358787517119,5.12032119005419,2003.80093331488,2005.5342,96,WN02,WN02
938,125,0.813866685116899,38.0426849055833,-121.875198454438,38.773194,-121.761123,5.93418787517109,5.12032119005419,2003.80093331488,2004.6148,96,WN02,WN02
939,128,0.6624487512436,32.9401709813541,-115.511284943999,33.22027,-115.821645,4.8535878751712,4.1911391239276,2002.87175124876,2003.5342,96,WN02,WN02
939,127,0.7583487512436,32.9401709813541,-115.511284943999,32.996495,-114.503042,4.9494878751712,4.1911391239276,2002.87175124876,2003.6301,96,WN02,WN02
943,134,2.772147742154,43.0254558646305,-74.6373214347425,42.684126,-77.578201,7.84538787517105,5.07324013301705,2003.75385225785,2006.526,96,WN02,WN02
943,944,1.298037159468,43.0254558646305,-74.6373214347425,42.4323899297671,-73.9406337678779,6.37127729248505,5.07324013301705,2003.75385225785,2005.05188941731,96,WN02,WN02
944,945,0.0565965613483304,42.4323899297671,-73.9406337678779,42.4338019321387,-73.931238290058,6.42787385383338,6.37127729248505,2005.05188941731,2005.10848597866,96,WN02,WN02
944,946,0.0935054790212995,42.4323899297671,-73.9406337678779,42.4710602668002,-73.9114795674397,6.46478277150635,6.37127729248505,2005.05188941731,2005.14539489634,96,WN02,WN02
945,136,0.590114021337699,42.4338019321387,-73.931238290058,42.765922,-73.778416,7.01798787517108,6.42787385383338,2005.10848597866,2005.6986,96,WN02,WN02
945,135,1.532614021338,42.4338019321387,-73.931238290058,42.576298,-74.19349,7.96048787517138,6.42787385383338,2005.10848597866,2006.6411,96,WN02,WN02
946,138,0.391605103664901,42.4710602668002,-73.9114795674397,42.68173,-73.98659,6.85638787517125,6.46478277150635,2005.14539489634,2005.537,96,WN02,WN02
946,137,0.514905103664802,42.4710602668002,-73.9114795674397,42.723384,-73.287088,6.97968787517116,6.46478277150635,2005.14539489634,2005.6603,96,WN02,WN02
947,139,1.952031191555,40.8384067484591,-72.7959262905405,40.958194,-73.028568,6.05978787517115,4.10775668361615,2002.78836880845,2004.7404,96,WN02,WN02
947,948,1.349960398201,40.8384067484591,-72.7959262905405,41.0267656140816,-73.5897725656603,5.45771708181715,4.10775668361615,2002.78836880845,2004.13832920665,96,WN02,WN02
948,949,1.429918750685,41.0267656140816,-73.5897725656603,41.1149197168981,-74.0494906490095,6.88763583250216,5.45771708181715,2004.13832920665,2005.56824795733,96,WN02,WN02
948,140,1.371270793354,41.0267656140816,-73.5897725656603,43.033449,-78.72166,6.82898787517115,5.45771708181715,2004.13832920665,2005.5096,96,WN02,WN02
949,142,0.9824520426689,41.1149197168981,-74.0494906490095,40.57871,-74.054349,7.87008787517106,6.88763583250216,2005.56824795733,2006.5507,96,WN02,WN02
949,141,0.1303520426689,41.1149197168981,-74.0494906490095,41.129326,-74.049365,7.01798787517106,6.88763583250216,2005.56824795733,2005.6986,96,WN02,WN02
957,146,1.59176330812,40.8775170244801,-72.9756734182502,41.254133,-72.748659,5.02348787517115,3.43172456705116,2002.11233669188,2003.7041,96,WN02,WN02
957,145,2.49146330812,40.8775170244801,-72.9756734182502,41.051069,-73.415581,5.92318787517116,3.43172456705116,2002.11233669188,2004.6038,96,WN02,WN02
961,149,1.637192159127,41.1796758679046,-73.8518260847836,41.206356,-72.107763,4.97148787517084,3.33429571604384,2002.01490784087,2003.6521,96,WN02,WN02
961,148,1.598792159127,41.1796758679046,-73.8518260847836,40.628629,-73.547964,4.93308787517084,3.33429571604384,2002.01490784087,2003.6137,96,WN02,WN02
962,971,0.1424170407548,40.8326717531,-73.8333421229244,40.7348317061686,-73.7455141400685,4.08891384759184,3.94649680683704,2002.62710893167,2002.76952597242,96,WN02,WN02
962,963,0.119620830013101,40.8326717531,-73.8333421229244,40.6120343416006,-73.629515375498,4.06611763685014,3.94649680683704,2002.62710893167,2002.74672976168,96,WN02,WN02
963,964,0.0688063416947102,40.6120343416006,-73.629515375498,40.5513024743895,-73.532526586755,4.13492397854485,4.06611763685014,2002.74672976168,2002.81553610337,96,WN02,WN02
