Elevation,Land_cover_forests,Land_cover_shrublands,Land_cover_savannas,Land_cover_grasslands,Land_cover_croplands,Land_cover_urban_areas,Temperature_interpolated_rasters,Precipitation_interpolated_rasters
276.130004882812,69,0,0,0,26,5,20.9478282928467,1069.43420410156
335.079986572266,48,0,0,0,52,0,20.8798542022705,1020.68389892578
1463.43005371094,0,80,0,17,0,0,3.24292707443237,155.935638427734
1427.68994140625,0,86,0,13,0,0,15.5434465408325,748.154907226562
1459.30004882812,0,30,0,70,0,0,8.38096714019775,297.481018066406
1422.90002441406,0,87,0,12,0,0,8.42576122283936,287.5947265625
2493.330078125,57,0,0,43,0,0,11.7034664154053,93.4675521850586
2633.0400390625,54,0,0,46,0,0,13.2006492614746,118.785079956055
2633.0400390625,54,0,0,46,0,0,-2.96103739738464,1499.53344726562
1466.5,0,0,0,100,0,0,-2.57459282875061,1040.64270019531
2671.11010742188,39,0,0,61,0,0,13.9237585067749,411.908447265625
765.349975585938,0,0,0,31,69,0,NA,NA
735.989990234375,0,0,0,7,93,0,NA,NA
755.429992675781,0,0,0,9,91,0,NA,NA
689.940002441406,0,0,0,26,74,0,NA,NA
782.989990234375,0,0,0,56,32,0,NA,NA
651.880004882812,0,0,0,0,100,0,NA,NA
846.460021972656,0,0,0,100,0,0,NA,NA
1391.06005859375,0,0,0,100,0,0,13.4087791442871,426.419036865234
1391.06005859375,0,0,0,100,0,0,19.4576435089111,68.4125747680664
1386.81994628906,0,0,0,100,0,0,23.73899269104,312.744415283203
1442.78002929688,0,97,0,0,0,0,2.84024143218994,349.555999755859
1654.31005859375,0,0,0,100,0,0,15.9125452041626,61.5409812927246
1770.5400390625,0,100,0,0,0,0,24.9114818572998,272.954650878906
1791.85998535156,0,5,0,95,0,0,22.0488166809082,346.453155517578
1422.90002441406,0,87,0,12,0,0,21.1844425201416,676.282043457031
1673.83996582031,0,89,0,11,0,0,3.42426586151123,513.22412109375
1676.27001953125,0,19,0,81,0,0,3.26066160202026,480.594268798828
1724.65002441406,0,87,0,13,0,0,9.84096717834473,60.3946342468262
1783.06994628906,0,100,0,0,0,0,22.5364665985107,94.9148483276367
1599.43005371094,0,100,0,0,0,0,17.866231918335,371.301452636719
1864.51000976562,0,79,0,21,0,0,19.340124130249,492.185607910156
1860.51000976562,0,91,9,0,0,0,-1.47819519042969,685.385070800781
1783.73999023438,0,94,0,6,0,0,0.530596017837524,68.9700775146484
1348.80004882812,0,100,0,0,0,0,-0.793175160884857,595.508178710938
1348.80004882812,0,100,0,0,0,0,2.09532475471497,44.1691703796387
1348.80004882812,0,100,0,0,0,0,2.33431673049927,837.895385742188
995.030029296875,0,98,0,2,0,0,2.31939554214478,42.2599830627441
1348.80004882812,0,100,0,0,0,0,11.6849899291992,0.890626132488251
1713.71997070312,0,84,16,0,0,0,19.3745079040527,22.5545234680176
1006.80999755859,0,99,0,1,0,0,6.02689599990845,25.3721618652344
1996.5400390625,5,21,39,35,0,0,19.5135955810547,430.736999511719
1713.71997070312,0,84,16,0,0,0,1.87082087993622,47.6131401062012
1569.21997070312,0,98,0,2,0,0,21.4905605316162,117.637672424316
1734.92004394531,0,100,0,0,0,0,16.7451648712158,442.078704833984
1788.68005371094,0,33,0,67,0,0,8.99908828735352,1015.65875244141
1422.7099609375,0,100,0,0,0,0,25.7565479278564,625.314575195312
1788.68005371094,0,33,0,67,0,0,3.78436660766602,789.361633300781
