node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startGenotype,endGenotype
802,1557,0.0517994292158797,40.8430309439475,-73.8366080051459,40.8294980931783,-73.8596569046481,0.0517994292158797,0,1997.77243004575,1997.82422947496,8,NY99,NY99
802,803,0.0535361763117592,40.8430309439475,-73.8366080051459,40.8203169999776,-73.8530468046781,0.0535361763117592,0,1997.77243004575,1997.82596622206,8,NY99,NY99
803,816,1.261418094452,40.8203169999776,-73.8530468046781,41.216686530192,-73.6446423243864,1.31495427076376,0.0535361763117592,1997.82596622206,1999.08738431651,8,NY99,NY99
803,804,0.0437813806810894,40.8203169999776,-73.8530468046781,40.8410084491688,-73.9417147906868,0.0973175569928486,0.0535361763117592,1997.82596622206,1997.86974760274,8,NY99,NY99
804,805,0.0638523212639299,40.8410084491688,-73.9417147906868,40.7441152901311,-74.2217929702321,0.161169878256779,0.0973175569928486,1997.86974760274,1997.933599924,8,NY99,NY99
804,13,1.130252397262,40.8410084491688,-73.9417147906868,40.84715,-73.933266,1.22756995425485,0.0973175569928486,1997.86974760274,1999,8,NY99,NY99
805,806,0.2551559411237,40.7441152901311,-74.2217929702321,40.8274938311243,-73.6279994587422,0.416325819380479,0.161169878256779,1997.933599924,1998.18875586513,8,NY99,NY99
805,811,0.254653914474503,40.7441152901311,-74.2217929702321,40.8498399093265,-74.3436173012258,0.415823792731281,0.161169878256779,1997.933599924,1998.18825383848,8,NY99,NY99
806,810,1.457359339053,40.8274938311243,-73.6279994587422,41.0949739980286,-72.4460211786026,1.87368515843348,0.416325819380479,1998.18875586513,1999.64611520418,8,NY99,NY99
806,807,1.86667360008,40.8274938311243,-73.6279994587422,40.8479483694691,-73.8477513125249,2.28299941946048,0.416325819380479,1998.18875586513,2000.05542946521,8,NY99,NY99
807,808,0.0691209921471696,40.8479483694691,-73.8477513125249,40.9423380759284,-73.794848790449,2.35212041160765,2.28299941946048,2000.05542946521,2000.12455045735,8,NY99,NY99
807,809,0.0313496984409092,40.8479483694691,-73.8477513125249,38.8710273848181,-76.7894884482043,2.31434911790139,2.28299941946048,2000.05542946521,2000.08677916365,8,NY99,NY99
808,1,0.594049542646999,40.9423380759284,-73.794848790449,40.982695,-73.657938,2.94616995425465,2.35212041160765,2000.12455045735,2000.7186,8,NY99,NY99
808,2,0.542149542647099,40.9423380759284,-73.794848790449,40.944266,-73.701869,2.89426995425475,2.35212041160765,2000.12455045735,2000.6667,8,NY99,NY99
809,3,1.663920836353,38.8710273848181,-76.7894884482043,38.864771,-76.989687,3.97826995425439,2.31434911790139,2000.08677916365,2001.7507,8,NY99,NY99
809,4,1.625520836353,38.8710273848181,-76.7894884482043,38.919233,-76.948839,3.93986995425439,2.31434911790139,2000.08677916365,2001.7123,8,NY99,NY99
810,5,1.075184795821,41.0949739980286,-72.4460211786026,41.213122,-72.653052,2.94886995425448,1.87368515843348,1999.64611520418,2000.7213,8,NY99,NY99
810,6,2.948384795821,41.0949739980286,-72.4460211786026,40.845718,-72.490254,4.82206995425448,1.87368515843348,1999.64611520418,2002.5945,8,NY99,NY99
811,7,4.521346161523,40.8498399093265,-74.3436173012258,40.640664,-73.352017,4.93716995425428,0.415823792731281,1998.18825383848,2002.7096,8,NY99,NY99
811,812,0.983173303594498,40.8498399093265,-74.3436173012258,40.8964986535886,-74.3570958079245,1.39899709632578,0.415823792731281,1998.18825383848,1999.17142714207,8,NY99,NY99
812,813,0.622400473133499,40.8964986535886,-74.3570958079245,39.167645354135,-76.6138181252867,2.02139756945928,1.39899709632578,1999.17142714207,1999.79382761521,8,NY99,NY99
812,814,1.804190428199,40.8964986535886,-74.3570958079245,40.7168273858651,-74.5286288298151,3.20318752452478,1.39899709632578,1999.17142714207,2000.97561757027,8,NY99,NY99
813,8,1.904772384795,39.167645354135,-76.6138181252867,39.053705,-76.637317,3.92616995425428,2.02139756945928,1999.79382761521,2001.6986,8,NY99,NY99
813,9,0.206172384795401,39.167645354135,-76.6138181252867,39.209675,-76.559966,2.22756995425468,2.02139756945928,1999.79382761521,2000,8,NY99,NY99
814,10,2.77508242973,40.7168273858651,-74.5286288298151,38.98332,-76.955205,5.97826995425478,3.20318752452478,2000.97561757027,2003.7507,8,NY99,NY99
814,815,0.0572768640794603,40.7168273858651,-74.5286288298151,40.6954586731567,-74.5022481646374,3.26046438860424,3.20318752452478,2000.97561757027,2001.03289443435,8,NY99,NY99
815,11,1.96710556565,40.6954586731567,-74.5022481646374,41.164978,-74.15003,5.22756995425424,3.26046438860424,2001.03289443435,2003,8,NY99,NY99
815,12,0.967105565650401,40.6954586731567,-74.5022481646374,42.101363,-76.008926,4.22756995425464,3.26046438860424,2001.03289443435,2002,8,NY99,NY99
816,817,0.174990997052099,41.216686530192,-73.6446423243864,41.1503842826331,-73.9528085333487,1.48994526781586,1.31495427076376,1999.08738431651,1999.26237531356,8,NY99,NY99
817,43,1.289524686438,41.1503842826331,-73.9528085333487,41.099811,-73.991752,2.77946995425386,1.48994526781586,1999.26237531356,2000.5519,8,NY99,NY99
817,818,0.4554796806772,41.1503842826331,-73.9528085333487,41.3800826792654,-74.3695619055312,1.94542494849306,1.48994526781586,1999.26237531356,1999.71785499424,8,NY99,NY99
818,14,0.282145005761301,41.3800826792654,-74.3695619055312,43.410245,-76.231987,2.22756995425436,1.94542494849306,1999.71785499424,2000,8,NY99,NY99
818,819,0.2156548710716,41.3800826792654,-74.3695619055312,41.1038298177499,-74.0555916983504,2.16107981956466,1.94542494849306,1999.71785499424,1999.93350986531,8,NY99,NY99
819,824,0.0887987809487925,41.1038298177499,-74.0555916983504,40.0731358731562,-82.5410561309658,2.24987860051345,2.16107981956466,1999.93350986531,2000.02230864626,8,NY99,NY99
