Elevation,Land_cover_forests,Land_cover_shrublands,Land_cover_savannas,Land_cover_grasslands,Land_cover_croplands,Land_cover_urban_areas,Temperature_interpolated_rasters,Precipitation_interpolated_rasters
16.6900005340576,4,0,0,2,2,55,NA,NA
56.5200004577637,0,0,0,0,1,99,0.691536128520966,525.492797851562
56.5200004577637,0,0,0,0,1,99,0.665562808513641,523.745178222656
56.5200004577637,0,0,0,0,1,99,0.640883505344391,525.758422851562
NA,NA,NA,NA,NA,NA,NA,NA,NA
31.6299991607666,25,0,0,7,3,39,1.00394690036774,524.277404785156
31.6299991607666,25,0,0,7,3,39,1.00394690036774,524.277404785156
31.6299991607666,25,0,0,7,3,39,1.00394690036774,524.277404785156
NA,NA,NA,NA,NA,NA,NA,20.5136051177979,1403.49621582031
31.6299991607666,25,0,0,7,3,39,1.03194236755371,522.643310546875
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
54.8199996948242,8,0,0,20,0,71,26.0698223114014,219.619934082031
61.5,0,0,0,0,25,75,27.1451301574707,544.1103515625
31.9200000762939,0,0,0,0,2,98,19.3887882232666,643.968444824219
43.6699981689453,0,0,0,0,0,100,13.9132213592529,219.81721496582
16.6900005340576,4,0,0,2,2,55,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
31.6299991607666,25,0,0,7,3,39,0.672926187515259,2001.99609375
25.3999996185303,83,0,0,0,15,2,0.891175746917725,1900.90173339844
139.729995727539,67,0,0,0,33,0,22.8271579742432,892.657287597656
31.6299991607666,25,0,0,7,3,39,0.605042278766632,2000.90124511719
63.8800010681152,18,0,0,0,0,82,20.8641757965088,1777.58764648438
NA,NA,NA,NA,NA,NA,NA,NA,NA
84.2399978637695,75,0,0,0,0,25,21.4715404510498,1056.17309570312
NA,NA,NA,NA,NA,NA,NA,NA,NA
186.660003662109,14,0,0,0,86,0,16.1369304656982,1111.03771972656
153.889999389648,83,0,0,0,1,16,17.7937278747559,1165.68872070312
182.759994506836,2,0,0,0,89,9,0.0177039839327335,831.778015136719
180.929992675781,3,0,0,0,64,33,16.1365871429443,1113.52490234375
114.800003051758,8,0,0,0,91,1,21.5995807647705,587.296203613281
127.410003662109,7,0,0,0,93,0,20.4473743438721,609.672180175781
395.730010986328,23,0,0,0,77,0,10.5584774017334,547.335144042969
180.929992675781,3,0,0,0,64,33,11.373818397522,337.998962402344
330.320007324219,28,0,0,0,72,0,-3.69434833526611,768.247619628906
482.940002441406,56,0,0,0,44,0,-3.712482213974,775.84765625
211.300003051758,0,0,0,0,35,65,8.33605766296387,391.391174316406
NA,NA,NA,NA,NA,NA,NA,NA,NA
102.330001831055,2,0,0,0,98,0,19.8207950592041,592.537841796875
182.759994506836,2,0,0,0,89,9,2.12764716148376,1423.60229492188
NA,NA,NA,NA,NA,NA,NA,16.9553241729736,534.231384277344
143.419998168945,0,0,0,0,99,1,9.59799385070801,664.459533691406
129.259994506836,97,0,0,0,3,0,22.931941986084,1208.10668945312
183.580001831055,0,0,0,0,100,0,9.56329536437988,682.675598144531
114.800003051758,8,0,0,0,91,1,21.5807914733887,602.940856933594
NA,NA,NA,NA,NA,NA,NA,NA,NA
415.959991455078,28,0,0,0,72,0,17.7490997314453,1046.77355957031
125.410003662109,0,0,0,12,59,0,NA,NA
316.779998779297,0,0,0,0,100,0,2.55746006965637,132.933212280273
NA,NA,NA,NA,NA,NA,NA,NA,NA
339.640014648438,0,0,0,0,100,0,-8.3309268951416,862.15576171875
316.779998779297,0,0,0,0,100,0,20.8757171630859,419.704315185547
