mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
444.358411440204	142.203735233099	7.77386779288154	87555.8660567806	50567.4478762801	8.8245357292893
469.99716119446	146.649982382768	8.17427136098434	85982.8572073884	52485.4114451984	8.46029945329465
403.786157641699	142.845994780828	6.90184280192234	117904.713681868	51947.2640487522	14.2615780378788
363.141942584097	138.236194283856	4.1932549889406	60512.1047105244	49351.9276983203	4.99148237332913
1325.98918877111	141.732067173185	16.9661384923545	216630.370616092	49548.872016211	14.7089841650906
444.371297834882	133.499570078598	9.09071483400069	110063.813201509	46187.223830047	12.94491615981
339.158889055241	141.68143640643	4.22180556423594	78567.2540492287	53753.9746027959	7.3309718257932
292.361328895292	147.625921903005	4.68609041553998	67171.5674303996	53881.6815234672	6.7155020033817
920.052598473988	143.027185911515	9.13239099030638	241363.267480917	50184.2778961209	13.4676452155572
1294.41708396013	146.338362705072	16.4691920460111	570472.082224536	54594.9982669831	22.3427116097184
441.895920862693	141.963509054498	4.05407521078784	78306.2616774007	52464.7944852794	5.7884020865937
713.423650308737	137.553198446589	12.1933520378607	283153.038392075	47364.7604960451	19.3286578226919
488.30191886861	138.260912609415	9.84167006764719	101565.666249964	46480.3047810798	16.1933193663644
275.715931906764	136.567501441107	3.35284492854671	52485.896900288	49562.3205243318	4.24206530250905
556.609162920995	140.310882769704	7.98478720049205	131177.640198831	53345.4837701023	12.0326536548127
499.174729632803	135.119466304773	7.72469076140953	71636.5534117253	49548.4724201936	5.91273637342318
539.281590967227	137.579483489864	8.82945804839977	92920.2163194963	52518.2842739482	8.12474242273331
520.811500815589	137.234273197589	10.0954279901125	161558.695470037	49949.6217121113	18.4874717587742
453.229220863375	140.408334983491	6.99722988613565	147375.555262206	51361.7965992247	11.55300382402
374.989004556652	138.809563104025	5.98071197374447	96918.6528467184	48042.501210424	10.2723462525865
456.522179630821	154.952314950617	5.64247423027206	113422.087730639	58756.1374934143	9.5475218640269
387.313330588624	146.49137080595	4.30741013375008	68501.2835905935	55027.7565964548	4.87507123965445
629.747421303937	141.458322217813	11.4066431985414	166822.182042726	53201.2832473811	12.5430503606025
623.77518112097	134.375228648512	6.53369357368666	101424.750711685	50095.5551063422	7.78786913993202
522.895128843235	140.960958686058	8.04284484081492	99404.2474055982	49128.0212807374	7.79552948888945
400.600732493327	133.180997289812	5.26655496562407	74213.3969819246	45226.6913716409	7.35357005162932
816.322614689293	142.565485103286	15.1225198233872	143443.877518382	53832.3614423344	8.79390107560543
383.235646346178	149.969337527928	5.97447088319224	72659.674894599	56130.4137908332	6.27790877384144
1078.42926882226	148.279229345085	14.4247980384525	282178.753619539	54788.4682321465	18.8753136699409
388.10548727003	131.337042309688	7.31462947590689	103223.129504277	45858.443319929	16.4292976776313
889.621077281158	137.971694687802	8.60364434939309	104956.058506521	50069.9776857593	7.87704380423731
492.334411654821	141.508852225615	6.15002920845099	141526.737011466	49428.6966703977	10.6674111703145
282.564867600378	138.919299459012	4.13349515289357	64143.2976507511	47561.236853746	5.6404817220118
347.707934538119	130.602317294871	5.84371974418383	82803.3644787992	44975.5174207344	11.5277266249772
1005.32724374175	135.111422854577	12.795065347346	290310.203079551	46190.2793471451	21.3112082144357
