time	distance_tree1	distance_tree2	distance_tree3	distance_tree4	distance_tree5	distance_tree6	distance_tree7	distance_tree8	distance_tree9	distance_tree10	distance_tree11	distance_tree12	distance_tree13	distance_tree14	distance_tree15	distance_tree16	distance_tree17	distance_tree18	distance_tree19	distance_tree20	distance_tree21	distance_tree22	distance_tree23	distance_tree24	distance_tree25	distance_tree26	distance_tree27	distance_tree28	distance_tree29	distance_tree30	distance_tree31	distance_tree32	distance_tree33	distance_tree34	distance_tree35	distance_tree36	distance_tree37	distance_tree38	distance_tree39	distance_tree40	distance_tree41	distance_tree42	distance_tree43	distance_tree44	distance_tree45	distance_tree46	distance_tree47	distance_tree48	distance_tree49	distance_tree50	distance_tree51	distance_tree52	distance_tree53	distance_tree54	distance_tree55	distance_tree56	distance_tree57	distance_tree58	distance_tree59	distance_tree60	distance_tree61	distance_tree62	distance_tree63	distance_tree64	distance_tree65	distance_tree66	distance_tree67	distance_tree68	distance_tree69	distance_tree70	distance_tree71	distance_tree72	distance_tree73	distance_tree74	distance_tree75	distance_tree76	distance_tree77	distance_tree78	distance_tree79	distance_tree80	distance_tree81	distance_tree82	distance_tree83	distance_tree84	distance_tree85	distance_tree86	distance_tree87	distance_tree88	distance_tree89	distance_tree90	distance_tree91	distance_tree92	distance_tree93	distance_tree94	distance_tree95	distance_tree96	distance_tree97	distance_tree98	distance_tree99	distance_tree100
1999.26027314515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999.34720927942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50567855743144	0	0	0	0	0	0	0	0	0	0	0	0	1.73694956460456	0	0	0	0	0	0	0	0	0	0
1999.4341454137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07593992060852	0	0	0	0	0	0	0	0	0	0	0	0	3.47383704962234	0	0	0	0	0	0	0	0	0	0
1999.52108154797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208578960354587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6439993781165	0	0	0	0	0	0	0	0	0	0	0	0	5.21066242403493	0	0	0	0	0	7.8130658998209	0	0	0	0
1999.60801768225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62643901323255	0	0	0	1.59267095525158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86890950879918	0	0	0	0	0	0	0	0	22.1674700127497	0	0	0	0	0	0	0	22.20985432821	0	0	0	0	0	0	0	0	0	0	0	0	6.94742566959863	0	0	0	0	0	18.7770655964924	0	32.5610850611754	0	0
1999.69495381652	0	0	0	0	0	0	2.26477867851836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2118326277125	0	0	0	2.97677775955198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7385633927715	12.1234269736215	0	0	0	0	0	0	0	0	31.4416912613343	0	0	0	0	0	0	0	28.7735021714463	0	1.31456883979581	0	0	0	0	0	0	5.69927020501753	0	1.00968262006826	0	8.68412676701898	2.38197063846229	0	49.1549804673997	0	0	29.7354212289577	0	40.1840802694525	0	11.9173486329781
1999.7818899508	0	0	0	0	0	0	6.93452430557821	0	0	0	68.2322001610687	0	7.8582396832739	0	0	1.68847752228366	0	0.763407737984573	0	0	0	0	0	0	0	30.2686688196578	0	0	0	8.66954855813774	99.1426359250341	0	0	0.681711684002494	0	13.9871805455235	0	0	1.49483753956588	0	0	0	0	0	0	0	0	0	1.45114876879519	0	0	0	0	0	0	0	3.99926764035639	0	58.4416520874927	19.3755017561153	0	0	0	0	0	0	0	0	35.2121825478546	0	11.1084297194693	0	0	0	2.06311233304646	0.571137826416642	35.3349403056358	0	6.5936058458395	0	0	0	0	0	0	13.4308488312437	0	8.4458876749594	0	10.4207656955172	9.0330715458167	0	93.9428792941992	0	0	50.0496754085703	0	47.8071138420556	0	24.5194485629419
1999.86882608507	0	7.46998886676324	4.25062150544392	4.49509414000631	0	0	100.807101339223	0	7.70211049898426	0	79.4653700176407	2.75371014793562	18.1290525922672	0	0	4.54689732132196	0	87.5862277884026	0	3.26129439049697	0	0	0	0	0	45.315234620592	0	1.79054008926318	0	10.7162578078794	105.101210634978	0	0	1.9866175382699	3.77711324478082	16.8033796147095	0	0	11.8190160914936	0.267748508675977	0	6.5266417012258	1.78761136933983	0	5.4364414406375	0.283493387039349	1.6352667226754	0	11.1365647344709	0	67.3523752133508	0	19.3600697423449	0	0	0	11.6095965566646	0	95.1537254804578	26.6251305230571	0	0	4.62522250736655	0	1.54604886129059	11.465229715056	11.8162912182125	0	38.9824855845938	1.87102313951079	18.6241302400183	6.14914558941678	11.8731984368505	0	45.8638294666374	1.93018100689764	46.0440715755743	0	11.8728705260535	8.40999212500231	0	0	1.04649138917816	2.66194472546106	0	18.690881828844	0	15.8816106453623	0	12.1573424361118	10.800690626194	0	98.5446354900982	0	0	68.3848759656543	0	52.699106068003	0	45.6343380637687
1999.95576221934	0	18.8446320673844	41.1122655327692	22.8782650897425	0	0	105.318509846873	3.12999749225769	20.2192002183517	41.8152673811781	90.6928412134573	9.2995068377992	40.4585016792708	6.4210106789298	0	7.19673615895137	1.74122617295823	130.824234825997	0	10.0988746440761	2.79406070054655	0.267960172354822	12.3554135557656	43.3951588739761	0	73.0003619341466	0	15.2293197148128	0	12.7627473472097	107.980873059539	18.0682113247717	0	11.1764389560118	11.8081227898536	19.6193054312449	4.23442090654806	0	15.6832579515582	6.33965356289534	11.4282060361287	40.6695596465093	4.81036026434642	2.1361521512927	12.3785819661794	6.00063884574262	3.74541728321122	0	41.2002334163652	0	68.8933998866939	2.70801108777322	29.8085524720288	0	5.68519587945356	1.64537225487036	19.568566261706	0	96.8965221540505	33.8723099373405	0	0	33.678630536121	0	3.90117955702632	28.3087688769336	17.70223441204	0	42.7526002403532	4.08188360500577	26.1374871275014	14.3259582561502	24.1050914949854	1.61320082625063	49.0394312909635	4.05916551831991	57.2757459896374	0	17.1523621839785	12.2236455432088	3.31566957573289	1.24559970688125	13.1910240833551	6.73550277410472	0	23.3414080062803	0	23.3168494891218	0	14.0771200506626	12.5682438732231	5.48132802442027	103.009876999788	8.16997824084292	0	86.737565875851	20.9776043481463	55.8372047882651	0	70.886602168381
2000.04269835362	0	28.5105954003443	78.503601969926	38.8360458075288	0	0	109.830711741525	8.64599320295557	39.9049847287192	205.065311545434	101.914602293767	23.4925585038386	69.4296845645345	12.978348571604	6.21012923419566	9.84622111460794	6.62620700856416	147.94743881021	17.5890770206764	17.981050666777	27.6185178848361	3.51517886167194	61.48083714059	50.2505961893555	0	104.682661251254	0	18.6704873659689	0.282873309559219	14.8090170999968	110.860309233223	32.3452351775756	0	16.640404861779	180.38255863299	22.5805565404604	6.56232333355025	0	19.2453552574837	8.4799506814852	14.6877507066518	41.5586529445499	7.83336236996638	56.1602794988075	19.3226969950174	57.6992113356553	5.85566122681756	0	71.2363499569181	32.1393216041497	70.4345469578387	13.6734458604602	35.3822929747348	40.1960148705189	20.492504770459	4.54353266428918	24.6224346100717	0	99.2313873846542	50.9206297237176	0.424942826688737	5.24131182845145	62.8070116162109	0	6.50773616079787	58.6898231191045	25.6722948541481	0	46.5225263834555	47.1204320766401	33.6484970448202	25.1791293328847	28.1165092723674	11.3183104804549	52.2145035162545	34.3527577184636	66.7958516258297	0.233991784351905	22.4320801293611	13.6766592950842	14.4162066021377	2.64096950763304	17.8966284473728	10.8088919960065	3.29682383493711	329.908230467558	0	30.7516021662562	0	19.8632200857241	14.3357312941666	125.716787102842	105.720919901088	14.2896459067209	25.4341830776839	102.205833437256	24.4051585271269	167.271396915966	1.92605178338469	96.171693990132
