time	distance
2000.03716257607	0
2000.11025076319	0.15245584883553
2000.18333895031	0.922757919878972
2000.25642713743	1.9934557214964
2000.32951532455	5.50028300907278
2000.40260351167	24.2043326924733
2000.47569169879	36.5277604562006
2000.54877988591	65.6666616379469
2000.62186807303	116.101683185938
2000.69495626015	204.452157784343
2000.76804444727	338.953134767154
2000.84113263439	648.956110799913
2000.91422082151	918.761312002458
2000.98730900863	1355.73997319375
2001.06039719575	1709.12048688726
2001.13348538286	2168.17942359909
2001.20657356998	2434.93321473848
2001.2796617571	2628.05332874824
2001.35274994422	2787.5372961535
2001.42583813134	2955.18048823951
2001.49892631846	3121.38658102979
2001.57201450558	3295.1263345383
2001.6451026927	3468.48662628325
2001.71819087982	3635.15264672008
2001.79127906694	3796.2726761023
2001.86436725406	3972.25053392665
2001.93745544118	4183.99583279122
2002.0105436283	4362.54862949982
2002.08363181542	4496.91016765234
2002.15672000254	4587.19189927322
2002.22980818966	4656.28098772487
2002.30289637678	4738.86472939054
2002.3759845639	4828.10702067545
2002.44907275102	4921.02558660087
2002.52216093814	5017.83218528123
2002.59524912526	5116.17964416706
2002.66833731238	5215.59394317461
2002.7414254995	5292.39566813467
2002.81451368662	5379.78777655279
2002.88760187374	5459.77380640722
2002.96069006086	5551.06019508592
2003.03377824798	5570.2743914776
2003.1068664351	5588.88647101259
2003.17995462221	5608.08871373043
2003.25304280933	5627.14918546405
2003.32613099645	5646.30423919868
2003.39921918357	5667.07850785041
2003.47230737069	5691.2236201835
2003.54539555781	5718.6045645603
2003.61848374493	5746.10734699999
2003.69157193205	5774.31697047606
2003.76466011917	5799.76776620088
2003.83774830629	5828.76684673328
2003.91083649341	5857.45687413741
2003.98392468053	5888.92024794583
2004.05701286765	5905.55633691927
2004.13010105477	5922.15742746649
2004.20318924189	5936.79304816637
2004.27627742901	5952.80203785888
2004.34936561613	5969.3849479431
2004.42245380325	5986.20318002218
2004.49554199037	6003.36957356702
2004.56863017749	6020.72843124457
2004.64171836461	6037.79147875702
2004.71480655173	6057.17793155697
2004.78789473885	6074.0788927055
2004.86098292597	6091.60522440685
2004.93407111309	6109.22953640294
2005.00715930021	6124.94849957924
2005.08024748733	6141.4154827394
2005.15333567445	6160.38011517848
2005.22642386157	6180.49357025876
2005.29951204868	6202.06341883891
2005.3726002358	6224.31653894302
2005.44568842292	6248.10309920304
2005.51877661004	6273.22587896425
2005.59186479716	6299.01841311929
2005.66495298428	6318.85336639802
2005.7380411714	6340.68824557479
2005.81112935852	6364.20336654461
2005.88421754564	6389.57991726157
2005.95730573276	6415.43794145894
2006.03039391988	6442.46825140464
2006.103482107	6470.6340542307
2006.17657029412	6499.9632360578
2006.24965848124	6529.28743310702
2006.32274666836	6561.94176469671
2006.39583485548	6600.53009094779
2006.4689230426	6642.47887682307
2006.54201122972	6688.33988466069
2006.61509941684	6733.97527952995
2006.68818760396	6742.4891325213
2006.76127579108	6752.16231981314
2006.8343639782	6762.5244068055
2006.90745216532	6773.71542061825
2006.98054035244	6787.33165634953
2007.05362853956	6793.01294490762
2007.12671672668	6798.7668848106
2007.1998049138	6805.06924291665
2007.27289310092	6812.47442786513
2007.34598128804	6823.38671762013
2007.41906947515	6832.33120230683
2007.49215766227	6840.70293748917
2007.56524584939	6849.06355231438
2007.63833403651	6857.04071950094
2007.71142222363	6858.14804668292
2007.78451041075	6858.74392057981
2007.85759859787	6860.08041856162
2007.93068678499	6861.46643901927
2008.00377497211	6861.64527476014
2008.07686315923	6861.82408006617
2008.14995134635	6862.00285489332
2008.22303953347	6862.18159919768
2008.29612772059	6862.63421587193
2008.36921590771	6863.23718768443
2008.44230409483	6864.5799936579
2008.51539228195	6866.11645741687
2008.58848046907	6867.65220763675
2008.66156865619	6870.2375101932
2008.73465684331	6874.6820566452
2008.80774503043	6879.87864019055
2008.88083321755	6885.14194754486
2008.95392140467	6890.2281987079
2009.02700959179	6895.47185009571
2009.10009777891	6901.44857334036
2009.17318596603	6907.41420690197
2009.24627415315	6913.36847764415
2009.31936234027	6919.41462324754
2009.39245052739	6925.9354934963
2009.4655387145	6933.50792483929
2009.53862690162	6941.42525437503
2009.61171508874	6948.3747260888
2009.68480327586	6951.20691749112
2009.75789146298	6954.0409692513
2009.8309796501	6956.87682756694
2009.90406783722	6959.7144386484
2009.97715602434	6962.55374871123
2010.05024421146	6965.39470396863
2010.12333239858	6968.23725062364
2010.1964205857	6972.20402871091
2010.26950877282	6976.50973336427
2010.34259695994	6981.57993655563
2010.41568514706	6987.90284997651
2010.48877333418	6994.21705718452
2010.5618615213	7000.59391808494
2010.63494970842	7000.59391808494
2010.70803789554	7000.59391808494
2010.78112608266	7000.59391808494
2010.85421426978	7000.60488078629
2010.9273024569	7000.74165032132
2011.00039064402	7000.87843343821
2011.07347883114	7001.01523004353
2011.14656701826	7001.15204004386
2011.21965520538	7001.28886334583
2011.2927433925	7001.42569985607
2011.36583157962	7001.56254948124
2011.43891976674	7001.69941212803
2011.51200795386	7001.83628770316
2011.58509614097	7001.83628770316
2011.65818432809	7001.83628770316
2011.73127251521	7001.83628770316
2011.80436070233	7001.83628770316
2011.87744888945	7001.83628770316
2011.95053707657	7001.83628770316
2012.02362526369	7001.83628770316
2012.09671345081	7001.83628770316
2012.16980163793	7001.83628770316
2012.24288982505	7001.83628770316
2012.31597801217	7001.83628770316
2012.38906619929	7001.83628770316
2012.46215438641	7001.83628770316
2012.53524257353	7001.83628770316
2012.60833076065	7001.83628770316
2012.68141894777	7001.83628770316
2012.75450713489	7001.83628770316
